"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2008:07:02:07:46:02.507,2008:07:02:18:21:33.234,38130.727
2008:07:04:00:05:51.467,2008:07:04:03:08:56.975,10985.508
2008:07:05:10:59:24.886,2008:07:05:11:55:15.023,3350.137
2008:07:06:20:30:03.504,2008:07:06:20:38:06.267,482.764
2008:07:10:23:08:18.801,2008:07:10:23:26:52.361,1113.560
2008:07:12:07:53:03.567,2008:07:12:08:55:27.897,3744.330
2008:07:13:16:39:20.266,2008:07:13:19:36:59.038,10658.772
2008:07:15:01:26:26.523,2008:07:15:10:28:35.438,32528.915
2008:07:16:10:14:28.703,2008:07:17:06:37:43.989,73395.286
2008:07:17:19:03:49.185,2008:07:18:21:41:09.772,95840.587
2008:07:19:03:55:09.321,2008:07:20:08:53:57.403,104328.082
2008:07:20:12:49:44.516,2008:07:21:18:45:11.550,107727.034
2008:07:21:21:50:01.080,2008:07:23:04:04:18.374,108857.294
2008:07:23:07:01:10.929,2008:07:24:13:08:47.950,108457.021
2008:07:24:16:35:46.468,2008:07:25:22:05:48.764,106202.295
2008:07:26:03:09:15.226,2008:07:27:06:58:37.942,100162.716
2008:07:27:16:40:47.172,2008:07:28:15:48:55.082,83287.910
2008:07:29:13:10:32.246,2008:07:30:00:37:33.764,41221.518
2008:07:31:06:05:37.946,2008:07:31:09:25:02.227,11964.282
2008:08:01:17:10:32.275,2008:08:01:18:11:26.550,3654.275
2008:08:03:02:43:18.517,2008:08:03:02:55:11.162,712.645
2008:08:07:05:24:38.646,2008:08:07:05:40:54.010,975.364
2008:08:08:14:09:10.257,2008:08:08:15:07:00.475,3470.217
2008:08:09:22:55:23.591,2008:08:10:01:39:24.850,9841.260
2008:08:11:07:42:26.747,2008:08:11:16:02:32.688,30005.941
2008:08:12:16:30:24.799,2008:08:13:12:10:30.602,70805.804
2008:08:14:01:19:39.139,2008:08:15:03:40:41.585,94862.446
2008:08:15:10:10:49.571,2008:08:16:15:03:17.610,103948.039
2008:08:16:19:05:08.471,2008:08:18:00:58:05.837,107577.367
2008:08:18:04:04:55.505,2008:08:19:10:18:43.354,108827.849
2008:08:19:13:15:06.320,2008:08:20:19:23:56.691,108530.371
2008:08:20:22:47:27.376,2008:08:22:04:21:20.925,106433.548
2008:08:22:09:14:52.246,2008:08:23:13:14:23.739,100771.493
2008:08:23:22:26:50.790,2008:08:24:22:04:49.429,85078.638
2008:08:25:18:33:10.053,2008:08:26:06:53:33.964,44423.911
2008:08:27:12:03:53.499,2008:08:27:15:41:07.140,13033.641
2008:08:28:23:21:16.881,2008:08:29:00:27:37.343,3980.463
2008:08:30:08:56:47.343,2008:08:30:09:11:55.526,908.183
2008:09:03:11:41:01.919,2008:09:03:11:54:58.390,836.471
2008:09:04:20:25:17.274,2008:09:04:21:18:52.731,3215.457
2008:09:06:05:11:27.151,2008:09:06:07:42:59.956,9092.805
2008:09:07:13:58:27.253,2008:09:07:21:39:20.042,27652.789
2008:09:08:22:46:21.290,2008:09:09:17:40:57.296,68076.007
2008:09:10:07:35:29.683,2008:09:11:09:39:04.020,93814.337
2008:09:11:16:26:30.752,2008:09:12:21:12:14.715,103543.963
2008:09:13:01:20:33.981,2008:09:14:07:10:51.255,107417.274
2008:09:14:10:19:52.783,2008:09:15:16:33:04.411,108791.627
2008:09:15:19:29:07.567,2008:09:17:01:39:03.493,108595.925
2008:09:17:04:59:22.199,2008:09:18:10:36:52.032,106649.833
2008:09:18:15:21:09.336,2008:09:19:19:30:08.903,101339.567
2008:09:20:04:15:06.240,2008:09:21:04:20:43.368,86737.128
2008:09:21:23:54:35.296,2008:09:22:13:09:33.860,47698.563
