"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2008:07:03:10:09:48.382,2008:07:03:16:23:39.281,22430.899
2008:07:05:22:50:29.934,2008:07:05:23:05:08.564,878.630
2008:07:12:19:43:26.879,2008:07:12:21:04:59.350,4892.471
2008:07:15:02:29:59.453,2008:07:16:00:00:48.775,77449.322
2008:07:17:09:19:53.640,2008:07:19:11:04:06.797,179053.157
2008:07:19:16:14:45.028,2008:07:21:20:30:50.968,188165.940
2008:07:21:23:20:58.895,2008:07:24:04:01:25.332,189626.438
2008:07:24:07:02:45.325,2008:07:26:11:04:49.986,187324.661
2008:07:26:17:54:41.825,2008:07:28:17:58:35.379,173033.554
2008:07:30:18:36:31.520,2008:07:31:00:47:36.171,22264.651
2008:08:02:07:14:21.215,2008:08:02:07:29:10.247,889.032
2008:08:09:04:07:21.192,2008:08:09:05:28:51.264,4890.072
2008:08:11:10:53:54.520,2008:08:12:08:25:12.193,77477.673
2008:08:13:17:43:49.511,2008:08:15:19:28:22.100,179072.590
2008:08:16:00:38:42.455,2008:08:18:04:54:53.630,188171.176
2008:08:18:07:45:00.361,2008:08:20:12:25:24.264,189623.903
2008:08:20:15:27:01.397,2008:08:22:19:28:47.473,187306.075
2008:08:23:02:20:39.538,2008:08:25:02:22:32.282,172912.744
2008:08:27:03:03:11.668,2008:08:27:09:11:33.086,22101.418
2008:08:29:15:38:12.485,2008:08:29:15:53:11.915,899.430
2008:09:05:12:31:15.542,2008:09:05:13:52:43.999,4888.457
2008:09:07:19:17:49.636,2008:09:08:16:50:07.778,77538.142
2008:09:10:02:07:45.461,2008:09:12:03:52:40.172,179094.711
2008:09:12:09:02:40.017,2008:09:14:13:18:56.976,188176.959
2008:09:14:16:09:02.096,2008:09:16:20:49:23.461,189621.366
2008:09:16:23:51:18.218,2008:09:19:03:52:45.078,187286.860
2008:09:19:10:46:41.309,2008:09:21:10:46:29.249,172787.941
2008:09:23:11:29:53.740,2008:09:23:17:35:30.039,21936.299
2008:09:26:00:02:04.280,2008:09:26:00:17:13.392,909.112
2008:10:02:20:55:09.949,2008:10:02:22:16:38.402,4888.453
2008:10:05:03:41:44.840,2008:10:06:01:15:59.735,77654.894
2008:10:07:10:31:41.540,2008:10:09:12:17:02.765,179121.225
2008:10:09:17:26:37.792,2008:10:11:21:43:01.431,188183.638
2008:10:12:00:33:04.269,2008:10:14:05:13:23.090,189618.822
2008:10:14:08:15:36.269,2008:10:16:12:16:42.890,187266.621
2008:10:16:19:12:49.907,2008:10:18:19:10:26.322,172656.415
2008:10:20:19:56:42.250,2008:10:21:01:59:27.038,21764.788
2008:10:23:08:25:57.086,2008:10:23:08:41:14.491,917.405
2008:10:30:05:19:04.461,2008:10:30:06:40:34.891,4890.429
2008:11:01:12:05:40.172,2008:11:02:09:43:02.202,77842.031
2008:11:03:18:55:37.789,2008:11:05:20:41:30.832,179153.043
2008:11:06:01:50:35.845,2008:11:08:06:07:07.226,188191.381
2008:11:08:08:57:07.001,2008:11:10:13:37:23.245,189616.244
2008:11:10:16:39:55.898,2008:11:12:20:40:40.958,187245.060
2008:11:13:03:39:07.425,2008:11:15:03:34:23.528,172516.103
2008:11:17:04:23:39.962,2008:11:17:10:23:24.088,21584.127
2008:11:19:16:49:51.157,2008:11:19:17:05:15.145,923.988
2008:11:26:13:42:59.124,2008:11:26:15:04:33.322,4894.199
2008:11:28:20:29:35.661,2008:11:29:18:11:12.122,78096.461
2008:12:01:03:19:34.229,2008:12:03:05:06:03.949,179189.720
2008:12:03:10:14:34.190,2008:12:05:14:31:14.229,188200.038
2008:12:05:17:21:10.301,2008:12:07:22:01:23.881,189613.580
2008:12:08:01:04:17.069,2008:12:10:05:04:39.278,187222.209
2008:12:10:12:05:33.682,2008:12:12:11:58:20.876,172367.194
2008:12:14:12:50:45.893,2008:12:14:18:47:21.199,21395.307
2008:12:17:01:13:46.322,2008:12:17:01:29:15.423,929.101
2008:12:23:22:06:53.926,2008:12:23:23:28:33.045,4899.119
2008:12:26:04:53:31.283,2008:12:27:02:40:08.468,78397.185
2008:12:28:11:43:30.835,2008:12:30:13:30:40.257,179229.422
2008:12:30:18:38:32.770,2009:01:01:22:55:20.966,188209.196
2009:01:02:01:45:13.007,2009:01:04:06:25:23.790,189610.783
2009:01:04:09:28:38.247,2009:01:06:13:28:36.731,187198.484
