"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2008:07:04:01:17:04.140,2008:07:04:05:32:33.045,15328.905
2008:07:07:01:20:56.026,2008:07:07:01:21:41.486,45.460
2008:07:12:17:24:50.277,2008:07:12:19:11:01.205,6370.928
2008:07:15:13:21:43.083,2008:07:17:19:35:27.199,195224.116
2008:07:18:09:23:24.808,2008:07:21:02:06:01.497,232956.688
2008:07:21:05:37:05.632,2008:07:23:23:20:46.359,236620.727
2008:07:24:02:35:08.777,2008:07:26:19:38:43.173,234214.396
2008:07:27:05:57:27.990,2008:07:29:15:41:56.360,207868.370
2008:08:01:10:03:09.121,2008:08:01:11:39:16.551,5767.430
2008:08:07:03:37:50.828,2008:08:07:03:55:10.399,1039.571
2008:08:09:23:31:28.925,2008:08:10:03:45:12.907,15223.982
2008:08:12:19:29:36.627,2008:08:15:08:29:22.798,219586.171
2008:08:15:15:33:55.983,2008:08:18:08:51:31.826,235055.843
2008:08:18:11:55:42.086,2008:08:21:05:37:28.600,236506.515
2008:08:21:09:34:52.584,2008:08:24:01:48:46.552,231233.968
2008:08:25:21:32:47.959,2008:08:26:21:49:38.283,87410.323
2008:08:29:17:06:10.593,2008:08:29:17:45:21.704,2351.111
2008:09:04:09:42:54.685,2008:09:04:10:27:56.102,2701.417
2008:09:07:05:38:29.406,2008:09:07:19:37:59.922,50370.516
2008:09:10:01:38:06.654,2008:09:12:17:06:02.312,228475.658
2008:09:12:21:46:04.892,2008:09:15:15:21:58.540,236153.648
2008:09:15:18:20:36.422,2008:09:18:11:51:06.849,235830.427
2008:09:18:17:25:51.224,2008:09:21:07:57:50.254,225119.030
2008:09:23:23:16:11.492,2008:09:24:03:56:52.224,16840.731
2008:09:26:23:40:29.957,2008:09:26:23:48:59.922,509.965
2008:10:02:15:49:04.561,2008:10:02:17:27:08.974,5884.413
2008:10:05:11:45:53.109,2008:10:07:16:43:53.909,190680.800
2008:10:08:07:47:25.434,2008:10:11:00:25:47.559,232702.125
2008:10:11:04:00:38.426,2008:10:13:21:44:02.959,236604.534
2008:10:14:00:56:36.633,2008:10:16:18:02:42.131,234365.499
2008:10:17:03:48:19.793,2008:10:19:14:06:09.580,209869.788
2008:10:22:08:19:21.999,2008:10:22:10:03:39.513,6257.514
