"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2008:07:01:10:00:00.000,2008:07:05:01:23:17.198,314597.198
2008:07:05:02:09:02.702,2008:07:08:17:44:09.644,315306.942
2008:07:08:18:28:09.124,2008:07:12:10:04:50.318,315401.194
2008:07:12:10:47:11.175,2008:07:16:02:25:19.719,315488.545
2008:07:16:03:06:09.284,2008:07:19:18:45:37.193,315567.909
2008:07:19:19:25:03.290,2008:07:23:11:05:41.775,315638.485
2008:07:23:11:43:52.788,2008:07:27:03:25:33.124,315700.336
2008:07:27:04:02:37.549,2008:07:30:19:45:12.553,315755.004
2008:07:30:20:21:18.110,2008:08:03:12:04:43.302,315805.192
2008:08:03:12:39:56.041,2008:08:07:04:24:08.668,315852.626
2008:08:07:04:58:33.123,2008:08:10:20:43:30.200,315897.076
2008:08:10:21:17:10.308,2008:08:14:13:02:48.015,315937.706
2008:08:14:13:35:47.775,2008:08:17:03:11:59.434,221771.659
2008:08:17:06:40:31.260,2008:08:18:05:22:01.451,81690.191
2008:08:18:05:54:25.204,2008:08:21:21:41:09.432,316004.229
2008:08:21:22:13:01.869,2008:08:25:14:00:11.240,316029.371
2008:08:25:14:31:37.123,2008:08:29:06:19:07.414,316050.292
2008:08:29:06:50:11.106,2008:09:01:22:37:59.758,316068.652
2008:09:01:23:08:44.949,2008:09:05:14:56:50.112,316085.162
2008:09:05:15:27:20.035,2008:09:09:07:15:39.433,316099.398
2008:09:09:07:45:57.246,2008:09:12:23:34:27.867,316110.621
2008:09:13:00:04:36.885,2008:09:16:15:53:14.909,316118.024
2008:09:16:16:23:18.652,2008:09:20:08:11:59.538,316120.886
2008:09:20:08:42:01.629,2008:09:24:00:30:41.018,316119.389
2008:09:24:01:00:44.941,2008:09:27:16:49:19.692,316114.751
2008:09:27:17:19:28.737,2008:10:01:09:07:56.801,316108.064
2008:10:01:09:38:14.221,2008:10:05:01:26:33.659,316099.437
2008:10:05:01:57:02.947,2008:10:08:17:45:11.106,316088.160
2008:10:08:18:15:56.146,2008:10:12:10:03:49.448,316073.302
2008:10:12:10:34:54.529,2008:10:16:02:22:28.356,316053.827
2008:10:16:02:53:57.955,2008:10:19:18:41:06.869,316028.914
2008:10:19:19:13:05.218,2008:10:23:10:59:44.288,315999.070
2008:10:23:11:32:15.228,2008:10:27:03:18:20.965,315965.737
2008:10:27:03:51:28.350,2008:10:30:19:36:58.041,315929.690
2008:10:30:20:10:46.329,2008:11:03:11:55:36.849,315890.521
2008:11:03:12:30:11.506,2008:11:07:04:14:18.558,315847.052
2008:11:07:04:49:46.193,2008:11:10:20:33:03.971,315797.778
2008:11:10:21:09:32.209,2008:11:14:12:51:53.156,315740.947
2008:11:14:13:29:30.006,2008:11:18:05:10:45.280,315675.274
2008:11:18:05:49:38.059,2008:11:21:21:29:39.804,315601.745
2008:11:21:22:09:55.116,2008:11:25:13:48:37.460,315522.344
2008:11:25:14:30:22.368,2008:11:29:06:07:40.021,315437.653
2008:11:29:06:51:03.243,2008:12:02:22:26:49.911,315346.668
2008:12:02:23:12:02.685,2008:12:06:14:46:09.911,315247.226
2008:12:06:15:33:26.498,2008:12:10:07:05:42.783,315136.285
2008:12:10:07:55:20.414,2008:12:13:23:25:30.228,315009.815
2008:12:14:00:17:47.691,2008:12:17:15:45:32.207,314864.517
2008:12:17:16:40:47.491,2008:12:21:08:05:49.087,314701.597
2008:12:21:09:04:19.767,2008:12:25:00:26:23.669,314523.902
2008:12:25:01:28:29.625,2008:12:28:16:47:21.336,314331.711
2008:12:28:17:53:27.573,2009:01:01:09:08:49.358,314122.785
2009:01:01:10:19:28.769,2009:01:05:01:31:01.107,313892.338
2009:01:05:02:46:57.040,2009:01:08:17:54:09.474,313632.434
2009:01:08:19:16:16.898,2009:01:12:10:18:27.668,313330.770
2009:01:12:11:47:50.113,2009:01:16:02:44:05.727,312975.614
2009:01:16:04:21:49.668,2009:01:19:19:11:16.848,312567.180
2009:01:19:20:58:33.057,2009:01:23:11:40:24.657,312111.599
2009:01:23:13:38:35.639,2009:01:27:04:12:08.121,311612.482
2009:01:27:06:22:57.492,2009:01:30:20:47:29.882,311072.390
2009:01:30:23:13:15.102,2009:02:03:13:28:06.872,310491.770
2009:02:03:16:11:53.897,2009:02:07:06:16:16.073,309862.176
2009:02:07:09:22:08.109,2009:02:09:05:00:02.511,157074.401
2009:02:09:08:30:53.955,2009:02:10:23:14:44.033,139430.078
