"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2008:07:01:10:00:00.000,2008:07:03:15:51:39.658,193899.658
2008:07:03:16:36:42.892,2008:07:05:22:35:30.232,194327.341
2008:07:05:23:19:28.660,2008:07:08:05:19:16.293,194387.633
2008:07:08:06:02:12.711,2008:07:10:12:02:58.487,194445.776
2008:07:10:12:44:55.385,2008:07:12:18:46:37.016,194501.632
2008:07:12:19:27:36.830,2008:07:15:01:30:11.845,194555.015
2008:07:15:02:10:17.100,2008:07:17:08:13:42.816,194605.717
2008:07:17:08:52:56.179,2008:07:19:14:57:09.710,194653.531
2008:07:19:15:35:34.027,2008:07:21:21:40:32.304,194698.277
2008:07:21:22:18:10.570,2008:07:24:04:23:50.440,194739.870
2008:07:24:05:00:45.741,2008:07:26:11:07:04.120,194778.379
2008:07:26:11:43:19.541,2008:07:28:17:50:13.607,194814.067
2008:07:28:18:25:52.065,2008:07:31:00:33:19.458,194847.393
2008:07:31:01:08:23.549,2008:08:02:07:16:22.449,194878.899
2008:08:02:07:50:54.353,2008:08:04:13:59:23.339,194908.986
2008:08:04:14:33:24.839,2008:08:06:20:42:22.670,194937.831
2008:08:06:21:15:55.301,2008:08:09:03:25:20.705,194965.404
2008:08:09:03:58:25.902,2008:08:11:10:08:17.509,194991.607
2008:08:11:10:40:56.704,2008:08:13:16:51:13.038,195016.334
2008:08:13:17:23:27.713,2008:08:15:23:34:07.147,195039.434
2008:08:16:00:05:58.864,2008:08:16:23:52:18.314,85579.450
2008:08:17:04:21:56.942,2008:08:18:06:16:59.614,93302.672
2008:08:18:06:48:30.042,2008:08:20:12:59:50.202,195080.160
2008:08:20:13:31:01.082,2008:08:22:19:42:38.698,195097.616
2008:08:22:20:13:31.826,2008:08:25:02:25:25.039,195113.213
2008:08:25:02:56:02.180,2008:08:27:09:08:09.363,195127.183
2008:08:27:09:38:32.173,2008:08:29:15:50:51.996,195139.823
2008:08:29:16:21:01.978,2008:08:31:22:33:33.373,195151.395
