Start Time (YYYY:MM:DD),Stop Time (YYYY:MM:DD),Duration (sec)
2008:07:01:10:00:00.000,2008:07:06:15:19:54.520,451194.52
2008:07:06:16:04:53.058,2008:07:11:21:37:12.241,451939.183
2008:07:11:22:19:43.414,2008:07:17:03:54:05.999,452062.585
2008:07:17:04:34:25.377,2008:07:22:10:10:34.170,452168.793
2008:07:22:10:48:58.585,2008:07:27:16:26:35.012,452256.427
2008:07:27:17:03:22.179,2008:08:01:22:42:12.286,452330.107
2008:08:01:23:17:37.711,2008:08:07:04:57:35.544,452397.833
2008:08:07:05:31:49.976,2008:08:12:11:12:50.531,452460.554
2008:08:12:11:46:02.293,2008:08:17:02:57:28.364,400286.071
2008:08:17:05:55:44.419,2008:08:17:17:27:57.223,41532.805
2008:08:17:18:00:14.929,2008:08:22:23:42:52.994,452558.065
2008:08:23:00:14:26.238,2008:08:28:05:57:36.350,452590.111
2008:08:28:06:28:34.728,2008:09:02:12:12:10.750,452616.022
2008:09:02:12:42:42.287,2008:09:07:18:26:41.281,452638.993
2008:09:07:18:56:52.655,2008:09:13:00:41:09.876,452657.22
2008:09:13:01:11:07.783,2008:09:18:06:55:35.465,452667.683
2008:09:18:07:25:27.159,2008:09:23:13:09:55.395,452668.236
2008:09:23:13:39:48.221,2008:09:28:19:24:09.562,452661.341
2008:09:28:19:54:10.365,2008:10:04:01:38:21.356,452650.991
2008:10:04:02:08:37.010,2008:10:09:07:52:33.899,452636.889
2008:10:09:08:23:12.206,2008:10:14:14:06:48.136,452615.93
2008:10:14:14:37:58.036,2008:10:19:20:21:02.421,452584.385
2008:10:19:20:52:52.929,2008:10:25:02:35:14.713,452541.784
2008:10:25:03:07:53.877,2008:10:30:08:49:26.549,452492.673
2008:10:30:09:23:02.927,2008:11:04:15:03:41.632,452438.705
2008:11:04:15:38:26.370,2008:11:09:21:18:03.235,452376.865
2008:11:09:21:54:10.826,2008:11:15:03:32:32.638,452301.812
2008:11:15:04:10:19.678,2008:11:20:09:47:08.025,452208.347
2008:11:20:10:26:49.651,2008:11:25:16:01:49.363,452099.712
2008:11:25:16:43:40.077,2008:11:30:22:16:41.288,451981.21
2008:11:30:23:00:59.916,2008:12:06:04:31:51.266,451851.35
2008:12:06:05:19:04.657,2008:12:11:10:47:27.590,451702.932
2008:12:11:11:38:11.729,2008:12:16:17:03:34.858,451523.129
2008:12:16:17:58:29.748,2008:12:21:23:20:14.003,451304.255
2008:12:22:00:19:58.336,2008:12:27:05:37:33.580,451055.244
2008:12:27:06:42:53.284,2009:01:01:11:55:52.917,450780.633
2009:01:01:13:07:53.709,2009:01:06:18:15:48.012,450474.303
2009:01:06:19:36:07.559,2009:01:12:00:38:01.967,450114.408
2009:01:12:02:08:53.701,2009:01:17:07:03:13.865,449660.164
2009:01:17:08:47:10.872,2009:01:22:13:32:16.773,449105.9
2009:01:22:15:32:15.473,2009:01:27:20:07:02.033,448486.56
2009:01:27:22:27:00.977,2009:02:02:02:51:12.412,447851.435
2009:02:02:05:37:14.695,2009:02:07:09:51:41.443,447266.748
2009:02:07:13:13:12.741,2009:02:09:04:52:24.398,142751.657
2009:02:09:08:11:17.221,2009:02:12:17:19:04.333,292067.113
2009:02:12:21:29:08.862,2009:02:18:01:28:16.068,446347.207
2009:02:18:06:42:43.566,2009:02:23:10:45:03.112,446539.547
2009:02:23:17:22:49.920,2009:02:28:21:59:40.701,448610.78
2009:03:01:06:23:31.819,2009:03:06:12:51:37.875,455286.056
2009:03:06:23:23:36.937,2009:03:12:09:36:22.038,468765.101
2009:03:12:21:59:48.003,2009:03:18:11:48:24.095,481716.092
2009:03:19:00:21:57.570,2009:03:24:13:54:31.221,480753.651
2009:03:25:01:07:03.216,2009:03:30:11:28:55.757,469312.541
2009:03:30:21:00:31.100,2009:04:05:04:24:42.627,458651.526
2009:04:05:12:14:03.180,2009:04:10:17:41:50.106,451666.926
