"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2008:07:03:09:58:02.871,2008:07:03:16:38:38.260,24035.389
2008:07:05:23:09:46.290,2008:07:05:23:38:39.421,1733.131
2008:07:12:20:55:24.754,2008:07:12:22:35:05.706,5980.952
2008:07:15:03:57:45.324,2008:07:16:04:08:52.375,87067.051
2008:07:17:11:03:08.435,2008:07:19:13:00:09.981,179821.545
2008:07:19:18:13:45.528,2008:07:21:22:40:11.664,188786.136
2008:07:22:01:36:48.612,2008:07:24:06:26:04.554,190155.942
2008:07:24:09:39:35.452,2008:07:26:13:44:44.102,187508.650
2008:07:26:21:24:02.192,2008:07:28:20:53:41.358,170979.167
2008:07:30:22:19:57.466,2008:07:31:03:58:02.396,20284.931
2008:08:02:10:33:44.999,2008:08:02:10:57:32.678,1427.678
2008:08:09:08:14:40.382,2008:08:09:10:06:23.852,6703.470
2008:08:11:15:17:11.240,2008:08:12:19:39:37.614,102146.375
2008:08:13:22:22:47.248,2008:08:16:00:36:17.173,180809.926
2008:08:16:05:33:51.060,2008:08:18:10:03:27.493,188976.433
2008:08:18:12:58:05.366,2008:08:20:17:46:48.509,190123.144
2008:08:20:21:05:21.286,2008:08:23:01:04:39.692,187158.405
2008:08:23:09:25:35.423,2008:08:25:08:13:16.602,168461.179
2008:08:27:10:29:46.443,2008:08:27:15:17:25.986,17259.543
2008:08:29:21:57:26.454,2008:08:29:22:16:16.851,1130.397
2008:09:05:19:33:56.827,2008:09:05:21:39:19.791,7522.965
2008:09:08:02:36:37.789,2008:09:09:10:45:53.499,115755.710
2008:09:10:09:42:27.176,2008:09:12:12:10:51.858,181704.682
2008:09:12:16:53:59.133,2008:09:14:21:26:29.100,189149.966
2008:09:15:00:19:29.623,2008:09:17:05:07:28.541,190078.918
2008:09:17:08:31:41.264,2008:09:19:12:24:33.796,186772.532
2008:09:19:21:34:25.738,2008:09:21:19:32:51.139,165505.400
2008:09:23:22:30:26.760,2008:09:24:02:36:49.015,14782.255
2008:09:26:09:21:01.842,2008:09:26:09:34:44.539,822.697
2008:09:30:23:57:31.986,2008:10:01:00:02:28.305,296.319
2008:10:03:06:53:14.080,2008:10:03:09:14:12.367,8458.286
2008:10:05:13:56:05.025,2008:10:07:01:14:28.849,127103.824
2008:10:07:21:02:08.313,2008:10:09:23:44:06.105,182517.792
2008:10:10:04:14:09.976,2008:10:12:08:49:17.900,189307.924
2008:10:12:11:41:02.200,2008:10:14:16:28:05.011,190022.811
2008:10:14:19:58:40.045,2008:10:16:23:44:26.549,186346.505
2008:10:17:09:52:31.511,2008:10:19:06:52:25.039,161993.527
2008:10:21:10:24:03.071,2008:10:21:13:56:11.477,12728.406
2008:10:23:20:45:01.059,2008:10:23:20:52:28.988,447.929
2008:10:28:11:14:53.403,2008:10:28:11:26:09.392,675.988
2008:10:30:18:12:32.139,2008:10:30:20:51:24.332,9532.193
2008:11:02:01:15:33.027,2008:11:03:15:07:30.588,136317.561
2008:11:04:08:21:50.791,2008:11:06:11:16:09.467,183258.676
2008:11:06:15:34:23.861,2008:11:08:20:11:54.986,189451.125
2008:11:08:23:02:43.938,2008:11:11:03:48:38.179,189954.242
2008:11:11:07:26:22.919,2008:11:13:11:04:18.068,185875.148
2008:11:13:22:22:36.263,2008:11:15:18:11:58.325,157762.062
2008:11:17:22:12:05.139,2008:11:18:01:15:33.357,11008.218
2008:11:24:22:33:14.245,2008:11:24:22:49:04.398,950.153
2008:11:27:05:31:50.999,2008:11:27:08:31:22.890,10771.891
2008:11:29:12:35:01.822,2008:12:01:04:31:39.951,143798.129
2008:12:01:19:41:34.676,2008:12:03:22:47:09.229,183934.553
2008:12:04:02:54:40.982,2008:12:06:07:34:21.064,189580.082
2008:12:06:10:24:35.630,2008:12:08:15:09:08.180,189872.551
2008:12:08:18:54:55.469,2008:12:10:22:24:08.363,185352.893
2008:12:11:11:08:28.261,2008:12:13:05:31:31.025,152582.764
2008:12:15:09:55:38.598,2008:12:15:12:34:54.611,9556.013
2008:12:22:09:51:54.166,2008:12:22:10:11:55.260,1201.094
2008:12:24:16:51:10.634,2008:12:24:20:14:40.483,12209.849
2008:12:26:23:54:31.420,2008:12:28:17:33:16.815,149925.395
2008:12:29:07:01:20.009,2008:12:31:10:17:10.929,184550.920
2008:12:31:14:15:01.466,2009:01:02:18:56:35.517,189695.051
2009:01:02:21:46:36.886,2009:01:05:02:29:33.987,189777.101
2009:01:05:06:24:22.213,2009:01:07:09:43:56.409,184774.196
2009:01:08:00:15:30.204,2009:01:09:16:51:02.090,146131.886
2009:01:11:21:35:31.240,2009:01:11:23:54:14.190,8322.950
2009:01:18:21:10:43.191,2009:01:18:21:34:51.555,1448.364
2009:01:21:04:10:29.944,2009:01:21:08:01:55.196,13885.252
2009:01:23:11:14:00.764,2009:01:25:06:17:18.496,154997.732
2009:01:25:18:21:05.728,2009:01:27:21:46:18.197,185112.469
2009:01:28:01:35:24.312,2009:01:30:06:18:40.627,189796.314
2009:01:30:09:08:50.145,2009:02:01:13:49:57.557,189667.413
2009:02:01:17:54:50.690,2009:02:03:21:03:44.108,184133.418
2009:02:04:13:51:34.265,2009:02:06:04:10:33.462,137939.197
2009:02:08:09:12:22.531,2009:02:08:11:13:34.024,7271.493
2009:02:15:08:29:39.579,2009:02:15:08:58:00.690,1701.111
2009:02:17:15:29:50.839,2009:02:17:19:53:57.094,15846.255
2009:02:19:22:33:31.786,2009:02:21:18:47:33.016,159241.230
2009:02:22:05:40:53.780,2009:02:24:09:14:37.499,185623.719
2009:02:24:12:55:51.500,2009:02:26:17:40:35.766,189884.266
2009:02:26:20:31:14.804,2009:03:01:01:10:17.891,189543.087
2009:03:01:05:26:26.028,2009:03:03:08:23:30.428,183424.400
2009:03:04:04:08:02.585,2009:03:05:15:30:04.079,127321.494
2009:03:07:20:46:41.937,2009:03:07:22:32:53.018,6371.081
2009:03:14:19:48:40.392,2009:03:14:20:21:25.461,1965.070
2009:03:17:02:49:12.253,2009:03:17:07:51:46.363,18154.110
2009:03:19:09:53:03.432,2009:03:21:07:06:51.542,162828.111
2009:03:21:17:00:43.128,2009:03:23:20:42:12.479,186089.351
2009:03:24:00:16:22.088,2009:03:26:05:02:21.524,189959.436
2009:03:26:07:53:51.497,2009:03:28:12:30:35.093,189403.595
2009:03:28:16:59:16.009,2009:03:30:19:43:15.371,182639.363
2009:03:31:19:19:12.267,2009:04:02:02:49:33.942,113421.675
2009:04:04:08:18:55.336,2009:04:04:09:52:11.085,5595.749
2009:04:11:07:07:44.511,2009:04:11:07:45:09.260,2244.749
2009:04:13:14:08:34.191,2009:04:13:19:56:43.795,20889.604
2009:04:15:21:12:35.738,2009:04:17:19:17:26.389,165890.651
2009:04:18:04:20:33.843,2009:04:20:08:09:07.833,186513.990
2009:04:20:11:36:56.295,2009:04:22:16:23:58.667,190022.372
2009:04:22:19:16:41.260,2009:04:24:23:50:49.403,189248.143
2009:04:25:04:33:31.033,2009:04:27:07:02:59.044,181768.011
2009:04:28:11:29:51.097,2009:04:29:14:09:03.073,95951.976
2009:05:01:19:49:24.748,2009:05:01:21:11:28.149,4923.400
2009:05:08:18:26:51.234,2009:05:08:19:09:15.718,2544.484
2009:05:11:01:27:56.662,2009:05:11:08:10:38.989,24162.327
2009:05:13:08:32:08.751,2009:05:15:07:20:59.332,168530.580
2009:05:15:15:40:26.042,2009:05:17:19:35:27.996,186901.954
2009:05:17:22:57:34.445,2009:05:20:03:45:27.973,190073.528
2009:05:20:06:39:45.528,2009:05:22:11:11:01.060,189075.532
2009:05:22:16:09:24.639,2009:05:24:18:22:41.550,180796.911
2009:05:26:04:02:19.741,2009:05:27:01:28:31.534,77171.793
2009:05:29:07:18:28.467,2009:05:29:08:30:44.149,4335.683
2009:06:05:05:46:00.067,2009:06:05:06:33:49.070,2869.003
2009:06:07:12:47:19.718,2009:06:07:20:36:02.984,28123.267
2009:06:09:19:51:42.568,2009:06:11:19:18:48.364,170825.796
2009:06:12:03:00:19.891,2009:06:14:07:01:16.820,187256.929
2009:06:14:10:18:16.964,2009:06:16:15:06:50.156,190113.192
2009:06:16:18:03:05.982,2009:06:18:22:31:10.302,188884.320
2009:06:19:03:47:13.400,2009:06:21:05:42:23.010,179709.610
2009:06:22:19:51:45.647,2009:06:23:12:47:59.395,60973.748
2009:06:25:18:46:21.180,2009:06:25:19:49:58.997,3817.817
2009:07:02:17:05:10.637,2009:07:02:17:58:54.250,3223.613
2009:07:05:00:06:43.355,2009:07:05:09:16:25.933,32982.578
2009:07:07:07:11:17.235,2009:07:09:07:11:53.332,172836.097
2009:07:09:14:20:15.514,2009:07:11:18:26:37.532,187582.017
2009:07:11:21:39:04.226,2009:07:14:02:28:05.762,190141.536
2009:07:14:05:26:44.392,2009:07:16:09:51:17.290,188672.898
2009:07:16:15:27:16.847,2009:07:18:17:02:03.476,178486.630
2009:07:20:10:36:25.739,2009:07:21:00:07:26.674,48660.935
2009:07:23:06:13:14.460,2009:07:23:07:09:12.542,3358.081
2009:07:30:04:24:22.666,2009:07:30:05:24:36.950,3614.284
2009:08:01:11:26:07.589,2009:08:01:22:16:42.364,39034.774
2009:08:03:18:30:52.791,2009:08:05:19:01:00.798,174608.007
2009:08:06:01:40:13.034,2009:08:08:05:51:32.843,187879.809
2009:08:08:08:59:56.595,2009:08:10:13:49:15.261,190158.667
2009:08:10:16:50:42.567,2009:08:12:21:11:22.139,188439.572
2009:08:13:03:09:57.960,2009:08:15:04:21:43.008,177105.048
2009:08:17:00:28:30.698,2009:08:17:11:26:53.399,39502.701
2009:08:19:17:39:17.472,2009:08:19:18:28:24.580,2947.108
2009:08:26:15:43:35.929,2009:08:26:16:51:03.687,4047.757
2009:08:28:22:45:32.410,2009:08:29:11:43:42.244,46689.834
2009:08:31:05:50:29.284,2009:09:02:06:46:47.888,176178.605
2009:09:02:13:00:12.543,2009:09:04:17:16:05.194,188152.651
2009:09:04:20:20:54.446,2009:09:07:01:10:19.096,190164.649
2009:09:07:04:15:02.490,2009:09:09:08:31:24.978,188182.488
2009:09:09:14:55:44.620,2009:09:11:15:41:21.621,175537.000
2009:09:13:13:43:23.782,2009:09:13:22:46:19.553,32575.771
2009:09:16:05:04:37.758,2009:09:16:05:47:34.809,2577.050
2009:09:23:03:02:50.309,2009:09:23:04:18:21.942,4531.633
2009:09:25:10:04:57.831,2009:09:26:01:46:20.342,56482.511
2009:09:27:17:10:06.752,2009:09:29:18:29:44.860,177578.108
2009:09:30:00:20:14.186,2009:10:02:04:40:16.850,188402.664
2009:10:02:07:41:58.229,2009:10:04:12:31:17.726,190159.497
2009:10:04:15:39:46.548,2009:10:06:19:51:25.933,187899.385
2009:10:07:02:45:12.228,2009:10:09:03:00:59.386,173747.157
2009:10:11:02:32:12.526,2009:10:11:10:05:45.159,27212.633
2009:10:13:16:29:21.895,2009:10:13:17:06:42.827,2240.932
2009:10:20:14:22:05.716,2009:10:20:15:46:40.453,5074.737
2009:10:22:21:24:23.912,2009:10:23:16:33:17.480,68933.568
2009:10:25:04:29:45.302,2009:10:27:06:10:16.361,178831.059
2009:10:27:11:40:18.162,2009:10:29:16:04:09.859,188631.697
2009:10:29:19:03:08.535,2009:10:31:23:52:11.596,190143.061
2009:11:01:03:04:57.730,2009:11:03:07:11:25.184,187587.455
2009:11:03:14:39:07.103,2009:11:05:14:20:36.356,171689.253
2009:11:07:15:02:21.420,2009:11:07:21:25:10.223,22968.803
2009:11:10:03:53:35.838,2009:11:10:04:25:48.026,1932.188
2009:11:17:01:41:22.116,2009:11:17:03:16:09.507,5687.391
2009:11:19:08:43:50.685,2009:11:20:08:03:05.555,83954.870
2009:11:21:15:49:25.009,2009:11:23:17:48:41.989,179956.980
2009:11:23:23:00:24.682,2009:11:26:03:27:45.876,188841.193
2009:11:26:06:24:26.034,2009:11:28:11:13:01.070,190115.036
2009:11:28:14:30:39.523,2009:11:30:18:31:22.845,187243.322
2009:12:01:02:38:29.551,2009:12:03:01:40:12.611,169303.060
2009:12:05:03:18:46.697,2009:12:05:08:44:34.767,19548.070
2009:12:07:15:17:25.070,2009:12:07:15:44:49.509,1644.439
2009:12:14:13:00:39.436,2009:12:14:14:47:01.324,6381.888
2009:12:16:20:03:18.196,2009:12:17:23:49:24.863,99966.667
2009:12:19:03:09:05.954,2009:12:21:05:25:16.960,180971.006
2009:12:21:10:20:33.912,2009:12:23:14:51:06.065,189032.153
2009:12:23:17:45:51.315,2009:12:25:22:33:46.351,190075.036
2009:12:26:01:56:55.474,2009:12:28:05:51:18.981,186863.507
2009:12:28:14:44:35.791,2009:12:30:12:59:48.149,166512.358
2010:01:01:15:24:48.329,2010:01:01:20:03:58.791,16750.462
2010:01:04:02:40:54.763,2010:01:04:03:03:45.825,1371.062
2010:01:11:00:19:57.600,2010:01:11:02:19:30.306,7172.706
2010:01:13:07:22:46.406,2010:01:14:15:12:55.238,114608.832
2010:01:15:14:28:48.119,2010:01:17:17:00:13.225,181885.106
2010:01:17:21:40:45.895,2010:01:20:02:14:11.165,189205.270
2010:01:20:05:07:24.746,2010:01:22:09:54:27.451,190022.705
2010:01:22:13:23:48.787,2010:01:24:17:11:13.527,186444.740
2010:01:25:02:59:00.421,2010:01:27:00:19:22.946,163222.525
2010:01:29:03:22:43.679,2010:01:29:07:23:22.234,14438.555
2010:01:31:14:04:10.330,2010:01:31:14:22:34.357,1104.027
2010:02:05:04:44:32.118,2010:02:05:04:46:15.916,103.798
2010:02:07:11:39:16.497,2010:02:07:13:53:53.213,8076.715
2010:02:09:18:42:15.276,2010:02:11:05:54:01.172,126705.896
2010:02:12:01:48:31.466,2010:02:14:04:33:40.832,182709.367
2010:02:14:09:01:00.614,2010:02:16:13:37:01.780,189361.165
2010:02:16:16:29:06.525,2010:02:18:21:15:04.349,189957.824
2010:02:19:00:51:22.331,2010:02:21:04:31:06.422,185984.092
2010:02:21:15:23:43.574,2010:02:23:11:38:56.908,159313.334
2010:02:25:15:14:11.051,2010:02:25:18:42:45.035,12513.984
2010:02:28:01:27:19.391,2010:02:28:01:41:09.616,830.225
2010:03:04:16:01:03.069,2010:03:04:16:10:42.559,579.490
2010:03:06:22:58:36.037,2010:03:07:01:30:29.466,9113.429
2010:03:09:06:01:44.727,2010:03:10:19:54:21.779,136357.052
2010:03:11:13:08:15.913,2010:03:13:16:05:48.971,183453.058
2010:03:13:20:21:18.013,2010:03:16:00:59:38.634,189500.621
2010:03:16:03:50:56.850,2010:03:18:08:35:37.114,189880.263
2010:03:18:12:19:39.218,2010:03:20:15:50:57.610,185478.391
2010:03:21:04:01:27.067,2010:03:22:22:58:30.002,154622.934
2010:03:25:03:00:25.539,2010:03:25:06:02:07.115,10901.575
2010:03:27:12:50:40.255,2010:03:27:12:59:15.187,514.931
2010:04:01:03:19:20.844,2010:04:01:03:33:34.065,853.220
2010:04:03:10:17:56.151,2010:04:03:13:09:42.182,10306.031
2010:04:05:17:21:14.750,2010:04:07:09:22:15.480,144060.729
2010:04:08:00:28:01.466,2010:04:10:03:36:46.436,184124.970
2010:04:10:07:41:38.137,2010:04:12:12:22:02.678,189624.540
2010:04:12:15:12:56.125,2010:04:14:19:56:05.917,189789.791
2010:04:14:23:48:43.660,2010:04:17:03:10:47.154,184923.494
2010:04:17:16:56:02.380,2010:04:19:10:18:02.213,148919.833
2010:04:21:14:42:27.593,2010:04:21:17:21:28.454,9540.861
2010:04:28:14:38:00.565,2010:04:28:14:56:16.479,1095.913
2010:04:30:21:37:16.834,2010:05:01:00:52:00.348,11683.514
2010:05:03:04:40:45.345,2010:05:04:22:25:34.931,150289.585
2010:05:05:11:47:48.163,2010:05:07:15:06:41.550,184733.387
2010:05:07:19:02:01.177,2010:05:09:23:44:15.017,189733.840
2010:05:10:02:35:05.117,2010:05:12:07:16:31.070,189685.953
2010:05:12:11:18:41.620,2010:05:14:14:30:35.158,184313.537
2010:05:15:06:13:12.909,2010:05:16:21:37:33.618,141860.709
2010:05:19:02:21:06.484,2010:05:19:04:40:49.042,8382.559
2010:05:26:01:56:51.150,2010:05:26:02:19:02.526,1331.376
2010:05:28:08:56:38.076,2010:05:28:12:38:01.948,13283.873
2010:05:30:16:00:16.583,2010:06:01:11:10:22.109,155405.525
2010:06:01:23:07:36.126,2010:06:04:02:35:41.910,185285.785
2010:06:04:06:22:27.407,2010:06:06:11:06:16.779,189829.372
2010:06:06:13:57:24.903,2010:06:08:18:36:52.909,189568.006
2010:06:08:22:49:40.971,2010:06:11:01:50:21.781,183640.810
2010:06:11:20:01:27.264,2010:06:13:08:57:04.280,132937.016
2010:06:15:13:57:01.617,2010:06:15:16:00:08.904,7387.287
2010:06:22:13:15:48.350,2010:06:22:13:41:58.701,1570.352
2010:06:24:20:15:59.901,2010:06:25:00:28:37.853,15157.952
2010:06:27:03:19:48.510,2010:06:28:23:40:59.969,159671.459
2010:06:29:10:27:25.487,2010:06:30:10:00:00.000,84754.513
