"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2008:07:01:10:00:00.000,2008:07:03:17:15:07.208,198907.208
2008:07:03:18:05:24.767,2008:07:06:01:42:25.605,200220.837
2008:07:06:02:31:30.469,2008:07:08:10:09:37.575,200287.106
2008:07:08:10:57:33.159,2008:07:10:18:36:44.054,200350.895
2008:07:10:19:23:33.400,2008:07:13:03:03:45.284,200411.884
2008:07:13:03:49:31.380,2008:07:15:11:30:41.171,200469.791
2008:07:15:12:15:27.082,2008:07:17:19:57:31.424,200524.342
2008:07:17:20:41:20.381,2008:07:20:04:24:15.677,200575.296
2008:07:20:05:07:11.058,2008:07:22:12:50:53.553,200622.495
2008:07:22:13:32:58.902,2008:07:24:21:17:24.831,200665.929
2008:07:24:21:58:43.745,2008:07:27:05:43:49.595,200705.850
2008:07:27:06:24:25.588,2008:07:29:14:10:08.382,200742.793
2008:07:29:14:50:04.700,2008:07:31:22:36:22.214,200777.513
2008:07:31:23:15:41.658,2008:08:03:07:02:32.355,200810.696
2008:08:03:07:41:17.223,2008:08:05:15:28:39.888,200842.665
2008:08:05:16:06:52.085,2008:08:07:23:54:45.475,200873.390
2008:08:08:00:32:26.682,2008:08:10:08:20:49.380,200902.698
2008:08:10:08:58:01.226,2008:08:12:16:46:51.606,200930.380
2008:08:12:17:23:35.756,2008:08:15:01:12:51.984,200956.228
2008:08:15:01:49:10.179,2008:08:17:00:36:09.646,168419.467
2008:08:17:03:45:03.864,2008:08:17:09:38:50.214,21226.350
2008:08:17:10:14:44.302,2008:08:19:18:04:45.890,201001.588
2008:08:19:18:40:17.827,2008:08:22:02:30:38.625,201020.798
2008:08:22:03:05:50.437,2008:08:24:10:56:28.202,201037.765
2008:08:24:11:31:21.913,2008:08:26:19:22:14.720,201052.807
2008:08:26:19:56:52.258,2008:08:29:03:47:58.628,201066.370
2008:08:29:04:22:21.755,2008:08:31:12:13:40.624,201078.869
2008:08:31:12:47:50.898,2008:09:02:20:39:21.410,201090.512
2008:09:02:21:13:20.259,2008:09:05:05:05:01.532,201101.274
2008:09:05:05:38:50.296,2008:09:07:13:30:41.298,201111.002
2008:09:07:14:04:21.314,2008:09:09:21:56:20.834,201119.520
2008:09:09:22:29:53.472,2008:09:12:06:22:00.108,201126.635
2008:09:12:06:55:26.794,2008:09:14:14:47:38.947,201132.153
2008:09:14:15:21:01.175,2008:09:16:23:13:17.032,201135.858
2008:09:16:23:46:36.331,2008:09:19:07:38:53.946,201137.615
2008:09:19:08:12:11.868,2008:09:21:16:04:29.357,201137.489
2008:09:21:16:37:47.410,2008:09:24:00:30:03.171,201135.761
2008:09:24:01:03:22.814,2008:09:26:08:55:35.594,201132.780
2008:09:26:09:28:58.214,2008:09:28:17:21:07.049,201128.836
2008:09:28:17:54:34.022,2008:10:01:01:46:38.062,201124.041
2008:10:01:02:20:10.793,2008:10:03:10:12:09.126,201118.333
2008:10:03:10:45:49.088,2008:10:05:18:37:40.612,201111.524
2008:10:05:19:11:29.384,2008:10:08:03:03:12.771,201103.387
2008:10:08:03:37:12.035,2008:10:10:11:28:45.724,201093.688
2008:10:10:12:02:57.282,2008:10:12:19:54:19.456,201082.174
2008:10:12:20:28:45.193,2008:10:15:04:19:53.770,201068.577
2008:10:15:04:54:35.590,2008:10:17:12:45:28.278,201052.688
2008:10:17:13:20:28.023,2008:10:19:21:11:02.577,201034.554
2008:10:19:21:46:21.957,2008:10:22:05:36:36.435,201014.478
2008:10:22:06:12:17.059,2008:10:24:14:02:09.929,200992.869
2008:10:24:14:38:13.370,2008:10:26:22:27:43.366,200969.995
2008:10:26:23:04:11.290,2008:10:29:06:53:17.219,200945.929
2008:10:29:07:30:11.479,2008:10:31:15:18:52.013,200920.534
2008:10:31:15:56:14.718,2008:11:02:23:44:28.260,200893.542
2008:11:03:00:22:21.814,2008:11:05:08:10:06.409,200864.595
2008:11:05:08:48:33.527,2008:11:07:16:35:46.832,200833.305
2008:11:07:17:14:50.526,2008:11:10:01:01:29.782,200799.256
2008:11:10:01:41:13.316,2008:11:12:09:27:15.304,200761.988
2008:11:12:10:07:42.063,2008:11:14:17:53:03.137,200721.074
2008:11:14:18:34:16.426,2008:11:17:02:18:52.832,200676.405
2008:11:17:03:00:55.676,2008:11:19:10:44:44.033,200628.357
2008:11:19:11:27:39.221,2008:11:21:19:10:36.735,200577.514
2008:11:21:19:54:26.997,2008:11:24:03:36:31.266,200524.269
2008:11:24:04:21:19.513,2008:11:26:12:02:28.210,200468.697
2008:11:26:12:48:17.753,2008:11:28:20:28:28.353,200410.601
2008:11:28:21:15:23.051,2008:12:01:04:54:32.596,200349.545
2008:12:01:05:42:37.008,2008:12:03:13:20:41.934,200284.925
2008:12:03:14:10:01.387,2008:12:05:21:46:57.388,200216.001
2008:12:05:22:37:38.029,2008:12:08:06:13:19.940,200141.911
2008:12:08:07:05:28.715,2008:12:10:14:39:50.385,200061.670
2008:12:10:15:33:34.845,2008:12:12:23:06:29.041,199974.195
2008:12:13:00:01:56.939,2008:12:15:07:33:15.700,199878.762
2008:12:15:08:30:34.473,2008:12:17:16:00:10.005,199775.532
2008:12:17:16:59:26.646,2008:12:20:00:27:12.050,199665.403
2008:12:20:01:28:33.414,2008:12:22:08:54:22.549,199549.135
2008:12:22:09:57:55.867,2008:12:24:17:21:42.810,199426.943
2008:12:24:18:27:36.141,2008:12:27:01:49:14.710,199298.569
2008:12:27:02:57:37.355,2008:12:29:10:17:00.712,199163.358
2008:12:29:11:28:03.640,2008:12:31:18:45:03.898,199020.258
2008:12:31:19:59:00.139,2009:01:03:03:13:26.936,198867.798
2009:01:03:04:30:31.918,2009:01:05:11:42:15.993,198704.074
2009:01:05:13:02:47.722,2009:01:07:20:11:34.410,198526.689
2009:01:07:21:35:53.320,2009:01:10:04:41:25.995,198332.675
2009:01:10:06:09:54.204,2009:01:12:13:11:53.311,198119.107
2009:01:12:14:44:53.352,2009:01:14:21:42:58.046,197884.694
2009:01:14:23:20:51.987,2009:01:17:06:14:42.438,197630.451
2009:01:17:07:57:52.158,2009:01:19:14:47:10.390,197358.232
2009:01:19:16:35:58.561,2009:01:21:23:20:27.829,197069.267
2009:01:22:01:15:18.981,2009:01:24:07:54:42.995,196764.014
2009:01:24:09:56:04.571,2009:01:26:16:30:07.065,196442.494
2009:01:26:18:38:30.647,2009:01:29:01:06:54.972,196104.325
2009:01:29:03:22:57.694,2009:01:31:09:45:26.096,195748.402
2009:01:31:12:09:51.997,2009:02:02:18:26:04.454,195372.457
2009:02:02:20:59:45.344,2009:02:05:03:09:17.949,194972.605
2009:02:05:05:53:13.115,2009:02:07:11:55:35.887,194542.773
2009:02:07:14:50:49.778,2009:02:09:07:51:22.743,147632.965
2009:02:09:12:35:55.000,2009:02:09:20:45:25.165,29370.164
2009:02:09:23:53:02.768,2009:02:12:05:39:08.511,193565.743
2009:02:12:09:00:10.561,2009:02:14:14:37:07.868,193017.307
2009:02:14:18:12:28.328,2009:02:16:23:39:49.148,192440.820
2009:02:17:03:30:14.839,2009:02:19:08:47:44.681,191849.841
2009:02:19:12:53:55.190,2009:02:21:18:01:34.425,191259.235
2009:02:21:22:24:01.808,2009:02:24:03:22:08.444,190686.636
2009:02:24:08:01:17.103,2009:02:26:12:50:30.577,190153.474
2009:02:26:17:46:37.339,2009:02:28:22:28:00.244,189682.906
2009:03:01:03:41:12.699,2009:03:03:08:16:06.547,189293.848
2009:03:03:13:46:16.977,2009:03:05:18:16:10.680,188993.703
2009:03:06:00:02:43.501,2009:03:08:04:28:56.469,188772.969
2009:03:08:10:30:31.087,2009:03:10:14:53:57.857,188606.770
2009:03:10:21:08:14.646,2009:03:13:01:29:25.135,188470.488
2009:03:13:07:53:06.169,2009:03:15:12:12:25.028,188358.859
2009:03:15:18:41:33.007,2009:03:17:22:59:37.258,188284.251
2009:03:18:05:30:02.844,2009:03:20:09:47:44.174,188261.330
2009:03:20:16:15:30.923,2009:03:22:20:33:51.584,188300.661
2009:03:23:02:55:33.544,2009:03:25:07:15:45.738,188412.194
2009:03:25:13:28:35.878,2009:03:27:17:52:02.988,188607.109
2009:03:27:23:53:51.518,2009:03:30:04:22:02.112,188890.594
2009:03:30:10:11:06.546,2009:04:01:14:45:17.841,189251.295
2009:04:01:20:20:12.143,2009:04:04:01:01:14.387,189662.244
2009:04:04:06:20:45.417,2009:04:06:11:08:59.627,190094.211
2009:04:06:16:12:12.498,2009:04:08:21:07:40.319,190527.822
2009:04:09:01:54:06.590,2009:04:11:06:56:43.860,190957.269
2009:04:11:11:26:25.582,2009:04:13:16:36:11.318,191385.736
2009:04:13:20:49:37.785,2009:04:16:02:06:34.968,191817.182
2009:04:16:06:04:34.638,2009:04:18:11:28:46.568,192251.930
2009:04:18:15:12:18.437,2009:04:20:20:43:46.324,192687.887
2009:04:21:00:13:53.032,2009:04:23:05:52:36.808,193123.776
2009:04:23:09:10:19.339,2009:04:25:14:56:19.880,193560.541
2009:04:25:18:02:33.451,2009:04:27:23:55:52.699,193999.248
2009:04:28:02:51:24.130,2009:04:30:08:52:00.900,194436.770
2009:04:30:11:37:29.000,2009:05:02:17:45:14.195,194865.195
2009:05:02:20:21:13.005,2009:05:05:02:35:48.788,195275.784
2009:05:05:05:02:51.418,2009:05:07:11:23:53.737,195662.319
2009:05:07:13:42:34.672,2009:05:09:20:09:36.488,196021.816
2009:05:09:22:20:31.981,2009:05:12:04:53:05.916,196353.935
2009:05:12:06:56:53.056,2009:05:14:13:34:33.019,196659.962
2009:05:14:15:31:48.339,2009:05:16:22:14:10.255,196941.916
2009:05:17:00:05:28.488,2009:05:19:06:52:10.647,197202.159
2009:05:19:08:38:03.836,2009:05:21:15:28:47.415,197443.579
2009:05:21:17:09:44.237,2009:05:24:00:04:14.123,197669.886
2009:05:24:01:40:39.208,2009:05:26:08:38:44.350,197885.142
2009:05:26:10:10:57.785,2009:05:28:17:12:29.842,198092.057
2009:05:28:18:40:47.530,2009:05:31:01:45:38.349,198290.818
2009:05:31:03:10:13.475,2009:06:02:10:18:13.531,198480.056
2009:06:02:11:39:18.223,2009:06:04:18:50:16.611,198658.388
2009:06:04:20:08:03.003,2009:06:07:03:21:47.968,198824.965
2009:06:07:04:36:28.532,2009:06:09:11:52:48.082,198979.549
2009:06:09:13:04:35.546,2009:06:11:20:23:17.910,199122.363
2009:06:11:21:32:24.983,2009:06:14:04:53:18.980,199253.997
2009:06:14:05:59:58.024,2009:06:16:13:22:53.312,199375.288
2009:06:16:14:27:16.056,2009:06:18:21:52:03.425,199487.369
2009:06:18:22:54:20.653,2009:06:21:06:20:52.463,199591.810
2009:06:21:07:21:13.699,2009:06:23:14:49:24.276,199690.577
2009:06:23:15:47:57.394,2009:06:25:23:17:42.828,199785.434
2009:06:26:00:14:33.990,2009:06:28:07:45:51.050,199877.061
2009:06:28:08:41:05.148,2009:06:30:16:13:50.304,199965.156
2009:06:30:17:07:31.696,2009:07:03:00:41:40.845,200049.148
2009:07:03:01:33:53.853,2009:07:05:09:09:22.408,200128.555
2009:07:05:10:00:11.559,2009:07:07:17:36:54.636,200203.076
2009:07:07:18:26:24.662,2009:07:10:02:04:17.221,200272.559
2009:07:10:02:52:33.050,2009:07:12:10:31:30.055,200337.005
2009:07:12:11:18:36.662,2009:07:14:18:58:33.240,200396.579
2009:07:14:19:44:35.555,2009:07:17:03:25:27.194,200451.639
