"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2008:07:01:10:00:00.000,2008:07:03:15:39:39.687,193179.687
2008:07:03:16:24:11.119,2008:07:05:22:08:49.008,193477.889
2008:07:05:22:52:15.904,2008:07:08:04:37:54.080,193538.175
2008:07:08:05:20:19.115,2008:07:10:11:06:55.509,193596.395
2008:07:10:11:48:21.072,2008:07:12:17:35:53.483,193652.411
2008:07:12:18:16:21.942,2008:07:15:00:04:47.976,193706.034
2008:07:15:00:44:21.797,2008:07:17:06:33:38.847,193757.050
2008:07:17:07:12:20.662,2008:07:19:13:02:25.894,193805.233
2008:07:19:13:40:18.508,2008:07:21:19:31:08.905,193850.397
2008:07:21:20:08:15.300,2008:07:24:01:59:47.730,193892.431
2008:07:24:02:36:10.992,2008:07:26:08:28:22.378,193931.385
2008:07:26:09:04:05.583,2008:07:28:14:56:53.071,193967.488
2008:07:28:15:31:59.152,2008:07:30:21:25:20.319,194001.168
2008:07:30:21:59:51.893,2008:08:02:03:53:44.834,194032.941
2008:08:02:04:27:44.108,2008:08:04:10:22:07.334,194063.226
2008:08:04:10:55:36.112,2008:08:06:16:50:28.333,194092.221
2008:08:06:17:23:28.164,2008:08:08:23:18:48.085,194119.921
2008:08:08:23:51:20.411,2008:08:11:05:47:06.668,194146.256
2008:08:11:06:19:12.920,2008:08:13:12:15:24.040,194171.121
2008:08:13:12:47:05.694,2008:08:15:18:43:40.076,194194.382
2008:08:15:19:14:58.687,2008:08:17:00:38:10.184,105791.497
2008:08:17:04:46:03.262,2008:08:18:01:11:54.579,73551.317
2008:08:18:01:42:51.799,2008:08:20:07:40:07.328,194235.529
2008:08:20:08:10:44.883,2008:08:22:14:08:18.119,194253.236
2008:08:22:14:38:37.795,2008:08:24:20:36:26.883,194269.088
2008:08:24:21:06:30.440,2008:08:27:03:04:33.727,194283.288
2008:08:27:03:34:22.824,2008:08:29:09:32:38.938,194296.115
2008:08:29:10:02:15.081,2008:08:31:16:00:42.905,194307.823
2008:08:31:16:30:07.447,2008:09:02:22:28:46.018,194318.572
2008:09:02:22:58:00.181,2008:09:05:04:56:48.569,194328.388
2008:09:05:05:25:53.503,2008:09:07:11:24:50.706,194337.204
2008:09:07:11:53:47.562,2008:09:09:17:52:52.496,194344.934
2008:09:09:18:21:42.447,2008:09:12:00:20:53.918,194351.471
2008:09:12:00:49:38.180,2008:09:14:06:48:54.881,194356.701
2008:09:14:07:17:34.716,2008:09:16:13:16:55.210,194360.494
2008:09:16:13:45:31.937,2008:09:18:19:44:54.694,194362.758
2008:09:18:20:13:29.641,2008:09:21:02:12:53.147,194363.505
2008:09:21:02:41:27.627,2008:09:23:08:40:50.496,194362.870
2008:09:23:09:09:25.774,2008:09:25:15:08:46.820,194361.046
2008:09:25:15:37:24.097,2008:09:27:21:36:42.305,194358.207
2008:09:27:22:05:22.767,2008:09:30:04:04:37.220,194354.453
2008:09:30:04:33:22.054,2008:10:02:10:32:31.821,194349.767
2008:10:02:11:01:22.248,2008:10:04:17:00:26.304,194344.056
2008:10:04:17:29:23.633,2008:10:06:23:28:20.807,194337.174
2008:10:06:23:57:26.435,2008:10:09:05:56:15.400,194328.965
2008:10:09:06:25:30.813,2008:10:11:12:24:10.101,194319.287
2008:10:11:12:53:36.873,2008:10:13:18:52:04.842,194307.968
2008:10:13:19:21:44.605,2008:10:16:01:19:59.475,194294.870
2008:10:16:01:49:53.853,2008:10:18:07:47:53.800,194279.948
2008:10:18:08:18:04.339,2008:10:20:14:15:47.647,194263.308
2008:10:20:14:46:15.787,2008:10:22:20:43:40.962,194245.175
2008:10:22:21:14:28.074,2008:10:25:03:11:33.819,194225.744
2008:10:25:03:42:41.272,2008:10:27:09:39:26.389,194205.117
2008:10:27:10:10:55.644,2008:10:29:16:07:18.887,194183.243
2008:10:29:16:39:11.575,2008:10:31:22:35:11.540,194159.965
2008:10:31:23:07:29.513,2008:11:03:05:03:04.562,194135.049
2008:11:03:05:35:49.910,2008:11:05:11:30:58.126,194108.216
2008:11:05:12:04:13.200,2008:11:07:17:58:52.377,194079.177
2008:11:07:18:32:39.770,2008:11:10:00:26:47.404,194047.634
2008:11:10:01:01:09.911,2008:11:12:06:54:43.221,194013.310
2008:11:12:07:29:43.735,2008:11:14:13:22:39.732,193975.997
2008:11:14:13:58:21.068,2008:11:16:19:50:36.768,193935.701
2008:11:16:20:27:01.510,2008:11:19:02:18:34.212,193892.702
2008:11:19:02:55:44.697,2008:11:21:08:46:32.078,193847.381
2008:11:21:09:24:30.551,2008:11:23:15:14:30.528,193799.977
2008:11:23:15:53:19.311,2008:11:25:21:42:29.822,193750.511
2008:11:25:22:22:11.493,2008:11:28:04:10:30.316,193698.823
2008:11:28:04:51:07.838,2008:11:30:10:38:32.425,193644.587
2008:11:30:11:20:09.240,2008:12:02:17:06:36.614,193587.374
2008:12:02:17:49:16.712,2008:12:04:23:34:43.389,193526.678
2008:12:05:00:18:31.333,2008:12:07:06:02:53.276,193461.943
2008:12:07:06:47:54.199,2008:12:09:12:31:06.781,193392.582
2008:12:09:13:17:26.281,2008:12:11:18:59:24.297,193318.016
2008:12:11:19:47:08.183,2008:12:14:01:27:45.994,193237.812
2008:12:14:02:16:59.910,2008:12:16:07:56:11.865,193151.955
2008:12:16:08:47:01.020,2008:12:18:14:24:41.929,193060.908
2008:12:18:15:17:11.213,2008:12:20:20:53:16.402,192965.189
2008:12:20:21:47:30.765,2008:12:23:03:21:55.738,192864.973
2008:12:23:04:18:00.596,2008:12:25:09:50:40.613,192760.017
2008:12:25:10:48:42.213,2008:12:27:16:19:31.948,192649.736
2008:12:27:17:19:37.705,2008:12:29:22:48:30.938,192533.233
2008:12:29:23:50:49.766,2009:01:01:05:17:38.065,192409.299
2009:01:01:06:22:20.702,2009:01:03:11:46:57.090,192276.388
2009:01:03:12:54:16.368,2009:01:05:18:16:29.030,192132.662
2009:01:05:19:26:40.027,2009:01:08:00:46:16.000,191975.973
2009:01:08:01:59:35.942,2009:01:10:07:16:19.895,191803.953
2009:01:10:08:33:07.612,2009:01:12:13:46:42.129,191614.517
2009:01:12:15:07:17.110,2009:01:14:20:17:23.802,191406.692
2009:01:14:21:42:05.594,2009:01:17:02:48:26.360,191180.766
2009:01:17:04:17:34.789,2009:01:19:09:19:52.125,190937.337
2009:01:19:10:53:48.064,2009:01:21:15:51:44.479,190676.415
2009:01:21:17:30:50.748,2009:01:23:22:24:08.053,190397.304
2009:01:24:00:08:50.347,2009:01:26:04:57:09.081,190098.734
2009:01:26:06:47:57.067,2009:01:28:11:30:55.888,189778.821
2009:01:28:13:28:24.562,2009:01:30:18:05:39.453,189434.891
2009:01:30:20:10:30.564,2009:02:02:00:41:33.799,189063.235
2009:02:02:02:54:37.209,2009:02:04:07:18:56.136,188658.927
2009:02:04:09:41:10.533,2009:02:06:13:58:06.326,188215.793
2009:02:06:16:30:38.769,2009:02:08:20:39:25.406,187726.637
2009:02:08:23:23:28.999,2009:02:09:09:39:24.087,36955.089
2009:02:09:12:11:59.131,2009:02:11:03:23:14.232,141075.102
2009:02:11:06:20:04.579,2009:02:13:10:09:54.229,186589.650
2009:02:13:13:20:46.861,2009:02:15:16:59:50.199,185943.337
2009:02:15:20:26:00.047,2009:02:17:23:53:32.913,185252.866
2009:02:18:03:36:14.721,2009:02:20:06:51:40.866,184526.146
2009:02:20:10:52:09.499,2009:02:22:13:55:02.434,183772.935
2009:02:22:18:14:32.998,2009:02:24:21:04:39.580,183006.582
2009:02:25:01:44:27.720,2009:02:27:04:21:52.601,182244.881
2009:02:27:09:23:14.524,2009:03:01:11:48:23.582,181509.058
2009:03:01:17:12:33.433,2009:03:03:19:26:13.921,180820.489
2009:03:04:01:14:14.913,2009:03:06:03:17:31.484,180196.571
2009:03:06:09:29:57.511,2009:03:08:11:24:03.770,179646.258
2009:03:08:18:00:31.599,2009:03:10:19:46:40.600,179169.001
2009:03:11:02:45:20.499,2009:03:13:04:24:43.891,178763.392
2009:03:13:11:42:04.839,2009:03:15:13:16:03.536,178438.697
2009:03:15:20:47:04.278,2009:03:17:22:17:16.046,178211.768
2009:03:18:05:55:57.552,2009:03:20:07:24:12.491,178094.939
2009:03:20:15:04:19.369,2009:03:22:16:32:32.323,178092.953
2009:03:23:00:08:11.668,2009:03:25:01:38:20.875,178209.206
2009:03:25:09:04:29.386,2009:03:27:10:38:39.278,178449.891
