Start Time (YYYY:MM:DD),Stop Time (YYYY:MM:DD),Duration (sec)
2008:07:01:10:00:00.000,2008:07:04:18:21:21.124,289281.124
2008:07:04:19:07:15.236,2008:07:08:03:40:19.187,289983.952
2008:07:08:04:24:35.384,2008:07:11:12:59:07.165,290071.781
2008:07:11:13:41:51.728,2008:07:14:22:17:45.726,290153.998
2008:07:14:22:59:04.741,2008:07:18:07:36:14.493,290229.751
2008:07:18:08:16:14.374,2008:07:21:16:54:32.721,290298.347
2008:07:21:17:33:20.347,2008:07:25:02:12:39.796,290359.449
2008:07:25:02:50:22.354,2008:07:28:11:30:35.954,290413.6
2008:07:28:12:07:20.432,2008:07:31:20:48:22.884,290462.452
2008:07:31:21:24:15.338,2008:08:04:06:06:03.385,290508.047
2008:08:04:06:41:08.488,2008:08:07:15:23:39.773,290551.285
2008:08:07:15:58:01.161,2008:08:11:00:41:13.009,290591.849
2008:08:11:01:14:53.977,2008:08:14:09:58:43.110,290629.133
2008:08:14:10:31:47.040,2008:08:17:02:22:44.517,229857.476
2008:08:17:05:40:50.718,2008:08:17:19:16:09.553,48918.835
2008:08:17:19:48:40.090,2008:08:21:04:33:31.493,290691.403
2008:08:21:05:05:32.570,2008:08:24:13:50:48.246,290715.676
2008:08:24:14:22:23.914,2008:08:27:23:07:59.968,290736.054
2008:08:27:23:39:14.041,2008:08:31:08:25:07.831,290753.79
2008:08:31:08:56:03.632,2008:09:03:17:42:13.420,290769.788
2008:09:03:18:12:53.800,2008:09:07:02:59:17.837,290784.037
2008:09:07:03:29:45.452,2008:09:10:12:16:21.513,290796.062
2008:09:10:12:46:39.071,2008:09:13:21:33:24.371,290805.301
2008:09:13:22:03:34.730,2008:09:17:06:50:25.863,290811.134
2008:09:17:07:20:32.040,2008:09:20:16:07:25.167,290813.127
2008:09:20:16:37:30.211,2008:09:24:01:24:21.768,290811.557
2008:09:24:01:54:28.621,2008:09:27:10:41:15.993,290807.372
2008:09:27:11:11:27.415,2008:09:30:19:58:08.805,290801.389
2008:09:30:20:28:27.546,2008:10:04:05:15:01.262,290793.715
2008:10:04:05:45:30.227,2008:10:07:14:31:54.105,290783.878
2008:10:07:15:02:36.496,2008:10:10:23:48:47.684,290771.189
2008:10:11:00:19:47.020,2008:10:14:09:05:41.938,290754.918
2008:10:14:09:37:01.973,2008:10:17:18:22:36.272,290734.299
2008:10:17:18:54:20.729,2008:10:21:03:39:29.898,290709.169
2008:10:21:04:11:42.178,2008:10:24:12:56:22.587,290680.409
2008:10:24:13:29:05.867,2008:10:27:22:13:14.872,290649.005
2008:10:27:22:46:32.496,2008:10:31:07:30:07.730,290615.233
2008:10:31:08:04:03.611,2008:11:03:16:47:02.200,290578.588
2008:11:03:17:21:41.067,2008:11:07:02:03:59.168,290538.102
2008:11:07:02:39:26.636,2008:11:10:11:20:59.260,290492.624
2008:11:10:11:57:21.734,2008:11:13:20:38:02.581,290440.847
2008:11:13:21:15:26.825,2008:11:17:05:55:08.527,290381.702
2008:11:17:06:33:40.842,2008:11:20:15:12:16.492,290315.65
2008:11:20:15:52:02.487,2008:11:24:00:29:26.737,290244.25
2008:11:24:01:10:32.061,2008:11:27:09:46:40.374,290168.313
