"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2008:07:01:10:00:00.000,2008:07:04:01:00:25.061,226825.061
2008:07:04:02:17:13.344,2008:07:06:19:40:41.982,235408.638
2008:07:06:20:55:42.240,2008:07:09:14:20:40.016,235497.777
2008:07:09:15:33:56.906,2008:07:12:09:00:21.720,235584.814
2008:07:12:10:11:59.561,2008:07:15:03:39:46.629,235667.068
2008:07:15:04:49:50.005,2008:07:17:22:18:52.827,235742.822
2008:07:17:23:27:26.804,2008:07:20:16:57:37.674,235810.870
2008:07:20:18:04:47.867,2008:07:23:11:35:58.524,235870.657
2008:07:23:12:41:51.002,2008:07:26:06:13:53.845,235922.844
2008:07:26:07:18:34.861,2008:07:29:00:51:24.519,235969.658
2008:07:29:01:55:00.038,2008:07:31:19:28:34.706,236014.668
2008:07:31:20:31:09.927,2008:08:03:14:05:30.835,236060.907
2008:08:03:15:07:09.907,2008:08:06:08:42:18.647,236108.740
2008:08:06:09:43:04.902,2008:08:09:03:19:01.226,236156.324
2008:08:09:04:18:57.655,2008:08:11:21:55:39.353,236201.699
2008:08:11:22:54:48.958,2008:08:14:16:32:12.360,236243.402
2008:08:14:17:30:38.314,2008:08:17:01:18:27.852,200869.538
2008:08:17:04:16:58.458,2008:08:17:11:08:38.479,24700.021
2008:08:17:12:06:24.248,2008:08:20:05:44:55.163,236310.915
2008:08:20:06:42:04.443,2008:08:23:00:20:59.912,236335.468
2008:08:23:01:17:36.552,2008:08:25:18:56:51.610,236355.058
2008:08:25:19:52:59.395,2008:08:28:13:32:31.574,236372.179
2008:08:28:14:28:14.015,2008:08:31:08:08:03.379,236389.364
2008:08:31:09:03:23.598,2008:09:03:02:43:31.329,236407.730
2008:09:03:03:38:32.145,2008:09:05:21:18:58.736,236426.590
2008:09:05:22:13:42.821,2008:09:08:15:54:27.348,236444.527
2008:09:08:16:48:57.406,2008:09:11:10:29:57.639,236460.233
2008:09:11:11:24:16.480,2008:09:14:05:05:28.959,236472.479
2008:09:14:05:59:39.513,2008:09:16:23:40:59.413,236479.900
2008:09:17:00:35:04.695,2008:09:19:18:16:26.254,236481.559
2008:09:19:19:10:29.270,2008:09:22:12:51:47.245,236477.974
