"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2008:07:01:13:20:21.676,2008:07:01:14:35:25.514,4503.838
2008:07:01:18:33:29.981,2008:07:01:19:44:24.926,4254.945
2008:07:01:23:46:34.392,2008:07:02:00:53:22.602,4008.210
2008:07:02:04:59:34.086,2008:07:02:06:02:18.586,3764.500
2008:07:02:10:12:28.316,2008:07:02:11:11:12.879,3524.563
2008:07:02:15:25:16.441,2008:07:02:16:20:05.503,3289.062
2008:07:02:20:37:57.914,2008:07:02:21:28:56.435,3058.520
2008:07:03:01:50:32.303,2008:07:03:02:37:45.660,2833.357
2008:07:03:07:02:59.303,2008:07:03:07:46:33.116,2613.813
2008:07:03:12:15:18.746,2008:07:03:12:55:18.735,2399.989
2008:07:03:17:27:30.599,2008:07:03:18:04:02.386,2191.787
2008:07:03:22:39:34.984,2008:07:03:23:12:43.899,1988.915
2008:07:04:03:51:32.192,2008:07:04:04:21:23.011,1790.819
2008:07:04:09:03:22.722,2008:07:04:09:29:59.339,1596.617
2008:07:04:14:15:07.349,2008:07:04:14:38:32.300,1404.951
2008:07:04:19:26:47.266,2008:07:04:19:47:00.958,1213.692
2008:07:05:00:38:24.385,2008:07:05:00:55:23.704,1019.319
2008:07:05:05:50:02.203,2008:07:05:06:03:37.401,815.198
2008:07:05:11:01:48.764,2008:07:05:11:11:34.410,585.646
2008:07:05:16:14:19.058,2008:07:05:16:18:40.158,261.100
2008:07:11:11:27:51.149,2008:07:11:11:34:53.072,421.923
2008:07:11:16:35:37.563,2008:07:11:16:46:14.329,636.765
2008:07:11:21:43:44.945,2008:07:11:21:57:19.533,814.588
2008:07:12:02:52:02.327,2008:07:12:03:08:20.019,977.692
2008:07:12:08:00:25.808,2008:07:12:08:19:20.035,1134.228
2008:07:12:13:08:53.525,2008:07:12:13:30:21.792,1288.267
2008:07:12:18:17:24.422,2008:07:12:18:41:26.658,1442.236
2008:07:12:23:25:57.858,2008:07:12:23:52:35.576,1597.718
2008:07:13:04:34:33.397,2008:07:13:05:03:49.235,1755.838
2008:07:13:09:43:10.773,2008:07:13:10:15:08.163,1917.390
2008:07:13:14:51:49.773,2008:07:13:15:26:32.745,2082.972
2008:07:13:20:00:30.268,2008:07:13:20:38:03.284,2253.016
2008:07:14:01:09:12.157,2008:07:14:01:49:39.992,2427.835
2008:07:14:06:17:55.381,2008:07:14:07:01:22.994,2607.613
2008:07:14:11:26:39.892,2008:07:14:12:13:12.343,2792.451
2008:07:14:16:35:25.666,2008:07:14:17:25:07.999,2982.332
2008:07:14:21:44:12.705,2008:07:14:22:37:09.872,3177.167
2008:07:15:02:53:00.994,2008:07:15:03:49:17.779,3376.785
2008:07:15:08:01:50.563,2008:07:15:09:01:31.469,3580.906
2008:07:15:13:10:41.414,2008:07:15:14:13:50.618,3789.203
2008:07:15:18:19:33.595,2008:07:15:19:26:14.833,4001.238
2008:07:15:23:28:27.122,2008:07:16:00:38:43.657,4216.536
2008:07:16:04:37:22.054,2008:07:16:05:51:16.579,4434.526
2008:07:16:09:46:18.420,2008:07:16:11:03:53.021,4654.601
2008:07:16:14:55:16.292,2008:07:16:16:16:32.372,4876.081
2008:07:16:20:04:15.708,2008:07:16:21:29:13.984,5098.276
2008:07:17:01:13:16.751,2008:07:17:02:41:57.180,5320.429
2008:07:17:06:22:19.471,2008:07:17:07:54:41.260,5541.789
2008:07:17:11:31:23.960,2008:07:17:13:07:25.534,5761.574
2008:07:17:16:40:30.278,2008:07:17:18:20:09.300,5979.022
2008:07:17:21:49:38.530,2008:07:17:23:32:51.873,6193.344
2008:07:18:02:58:48.786,2008:07:18:04:45:32.593,6403.807
2008:07:18:08:08:01.161,2008:07:18:09:58:10.823,6609.662
2008:07:18:13:17:15.738,2008:07:18:15:10:45.969,6810.231
2008:07:18:18:26:32.644,2008:07:18:20:23:17.477,7004.833
2008:07:18:23:35:51.978,2008:07:19:01:35:44.841,7192.863
2008:07:19:04:45:13.863,2008:07:19:06:48:07.600,7373.737
2008:07:19:09:54:38.438,2008:07:19:12:00:25.361,7546.923
2008:07:19:15:04:05.820,2008:07:19:17:12:37.771,7711.951
2008:07:19:20:13:36.168,2008:07:19:22:24:44.532,7868.365
2008:07:20:01:23:09.613,2008:07:20:03:36:45.402,8015.789
2008:07:20:06:32:46.328,2008:07:20:08:48:40.187,8153.859
2008:07:20:11:42:26.464,2008:07:20:14:00:28.741,8282.277
2008:07:20:16:52:10.195,2008:07:20:19:12:10.964,8400.769
2008:07:20:22:01:57.711,2008:07:21:00:23:46.801,8509.090
2008:07:21:03:11:49.186,2008:07:21:05:35:16.218,8607.032
2008:07:21:08:21:44.816,2008:07:21:10:46:39.241,8694.425
2008:07:21:13:31:44.816,2008:07:21:15:57:55.905,8771.089
2008:07:21:18:41:49.382,2008:07:21:21:09:06.283,8836.901
2008:07:21:23:51:58.730,2008:07:22:02:20:10.469,8891.739
2008:07:22:05:02:13.098,2008:07:22:07:31:08.570,8935.472
2008:07:22:10:12:32.697,2008:07:22:12:42:00.717,8968.020
2008:07:22:15:22:57.766,2008:07:22:17:52:47.054,8989.287
2008:07:22:20:33:28.539,2008:07:22:23:03:27.732,8999.193
2008:07:23:01:44:05.260,2008:07:23:04:14:02.915,8997.655
2008:07:23:06:54:48.153,2008:07:23:09:24:32.762,8984.608
2008:07:23:12:05:37.462,2008:07:23:14:34:57.452,8959.990
2008:07:23:17:16:33.408,2008:07:23:19:45:17.158,8923.751
2008:07:23:22:27:36.214,2008:07:24:00:55:32.059,8875.845
2008:07:24:03:38:46.092,2008:07:24:06:05:42.319,8816.227
2008:07:24:08:50:03.226,2008:07:24:11:15:48.117,8744.890
2008:07:24:14:01:27.793,2008:07:24:16:25:49.632,8661.839
2008:07:24:19:12:59.936,2008:07:24:21:35:47.018,8567.083
2008:07:25:00:24:39.770,2008:07:25:02:45:40.446,8460.676
2008:07:25:05:36:27.373,2008:07:25:07:55:30.084,8342.711
2008:07:25:10:48:22.784,2008:07:25:13:05:16.072,8213.288
2008:07:25:16:00:25.986,2008:07:25:18:14:58.578,8072.592
2008:07:25:21:12:36.911,2008:07:25:23:24:37.732,7920.821
2008:07:26:02:24:55.427,2008:07:26:04:34:13.682,7758.255
2008:07:26:07:37:21.331,2008:07:26:09:43:46.568,7585.237
2008:07:26:12:49:54.354,2008:07:26:14:53:16.505,7402.151
