"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2008:07:01:18:42:12.276,2008:07:02:00:07:50.468,19538.192
2008:07:02:10:38:57.820,2008:07:02:14:43:51.029,14693.209
2008:07:03:02:23:49.165,2008:07:03:05:19:37.869,10548.704
2008:07:03:17:53:06.545,2008:07:03:19:55:11.991,7325.446
2008:07:04:09:07:48.097,2008:07:04:10:30:33.435,4965.338
2008:07:05:00:11:01.107,2008:07:05:01:05:40.555,3279.447
2008:07:05:15:06:07.821,2008:07:05:15:40:27.682,2059.861
2008:07:06:05:56:09.241,2008:07:06:06:14:33.824,1104.583
2008:07:11:03:05:14.357,2008:07:11:03:22:16.171,1021.814
2008:07:11:17:39:21.758,2008:07:11:18:09:15.508,1793.750
2008:07:12:08:14:03.516,2008:07:12:08:59:33.546,2730.029
2008:07:12:22:49:01.982,2008:07:12:23:55:10.638,3968.656
2008:07:13:13:24:12.041,2008:07:13:14:58:24.051,5652.010
2008:07:14:03:59:32.036,2008:07:14:06:11:46.910,7934.874
2008:07:14:18:35:01.752,2008:07:14:21:37:31.313,10949.560
2008:07:15:09:10:41.775,2008:07:15:13:16:09.298,14727.523
2008:07:15:23:46:33.264,2008:07:16:05:04:59.334,19106.070
2008:07:16:14:22:37.894,2008:07:16:20:57:50.796,23712.902
2008:07:17:04:58:57.878,2008:07:17:12:47:17.512,28099.635
2008:07:17:19:35:36.054,2008:07:18:04:27:47.173,31931.119
2008:07:18:10:12:36.029,2008:07:18:19:57:04.326,35068.297
2008:07:19:00:50:02.406,2008:07:19:11:15:27.825,37525.419
2008:07:19:15:28:01.066,2008:07:20:02:24:31.000,39389.935
2008:07:20:06:06:39.577,2008:07:20:17:26:04.227,40764.649
2008:07:20:20:46:07.840,2008:07:21:08:21:47.658,41739.818
2008:07:21:11:26:38.844,2008:07:21:23:13:02.846,42384.002
2008:07:22:02:08:29.897,2008:07:22:14:00:52.923,42743.025
2008:07:22:16:52:04.264,2008:07:23:04:46:05.644,42841.380
2008:07:23:07:37:53.507,2008:07:23:19:29:16.825,42683.318
2008:07:23:22:26:40.741,2008:07:24:10:10:53.309,42252.568
2008:07:24:13:19:24.942,2008:07:25:00:51:15.307,41510.365
2008:07:25:04:17:26.175,2008:07:25:15:30:38.142,40391.967
2008:07:25:19:22:30.402,2008:07:26:06:09:13.511,38803.109
2008:07:26:10:36:49.600,2008:07:26:20:47:10.426,36620.825
2008:07:27:02:02:46.360,2008:07:27:11:24:35.866,33709.506
2008:07:27:17:42:02.918,2008:07:28:02:01:35.306,29972.388
2008:07:28:09:33:57.373,2008:07:28:16:38:13.018,25455.645
2008:07:29:01:33:26.643,2008:07:29:07:14:32.346,20465.703
2008:07:29:17:31:23.805,2008:07:29:21:50:35.856,15552.051
2008:07:30:09:18:44.401,2008:07:30:12:26:25.427,11261.026
2008:07:31:00:50:50.450,2008:07:31:03:02:02.247,7871.797
2008:07:31:16:07:58.864,2008:07:31:17:37:26.630,5367.766
2008:08:01:07:13:02.653,2008:08:01:08:12:37.480,3574.828
2008:08:01:22:09:24.806,2008:08:01:22:47:30.570,2285.763
2008:08:02:13:00:07.154,2008:08:02:13:21:51.330,1304.176
2008:08:03:03:49:15.815,2008:08:03:03:53:37.765,261.950
2008:08:07:10:12:20.795,2008:08:07:10:26:56.462,875.666
2008:08:08:00:46:17.314,2008:08:08:01:13:28.758,1631.444
2008:08:08:15:20:55.350,2008:08:08:16:02:54.944,2519.594
2008:08:09:05:55:51.671,2008:08:09:06:57:15.134,3683.463
2008:08:09:20:31:00.077,2008:08:09:21:58:42.068,5261.991
2008:08:10:11:06:18.524,2008:08:10:13:09:47.670,7409.146
2008:08:11:01:41:46.635,2008:08:11:04:32:53.993,10267.358
2008:08:11:16:17:24.874,2008:08:11:20:09:02.256,13897.381
2008:08:12:06:53:14.324,2008:08:12:11:56:16.061,18181.737
2008:08:12:21:29:16.569,2008:08:13:03:49:00.422,22783.853
2008:08:13:12:05:33.728,2008:08:13:19:39:46.659,27252.930
2008:08:14:02:42:08.518,2008:08:14:11:22:26.361,31217.843
2008:08:14:17:19:04.412,2008:08:15:02:54:04.225,34499.813
2008:08:15:07:56:25.804,2008:08:15:18:14:34.657,37088.853
2008:08:15:22:34:18.322,2008:08:16:09:25:22.146,39063.824
2008:08:16:13:12:49.228,2008:08:17:00:28:17.102,40527.874
2008:08:17:03:52:07.926,2008:08:17:15:25:03.158,41575.232
2008:08:17:18:32:26.813,2008:08:18:06:17:05.966,42279.154
2008:08:18:09:14:02.310,2008:08:18:21:05:32.273,42689.963
2008:08:18:23:57:16.472,2008:08:19:11:51:12.710,42836.238
2008:08:19:14:42:39.181,2008:08:20:02:34:45.267,42726.086
2008:08:20:05:30:51.175,2008:08:20:17:16:38.399,42347.223
2008:08:20:20:22:48.191,2008:08:21:07:57:13.498,41665.308
2008:08:21:11:19:46.024,2008:08:21:22:36:46.750,40620.727
2008:08:22:02:23:25.561,2008:08:22:13:15:30.485,39124.924
2008:08:22:17:35:54.197,2008:08:23:03:53:34.197,37060.000
2008:08:23:08:59:34.354,2008:08:23:18:31:05.235,34290.881
2008:08:24:00:36:20.676,2008:08:24:09:08:09.326,30708.651
2008:08:24:16:26:06.022,2008:08:24:23:44:50.968,26324.945
2008:08:25:08:24:39.899,2008:08:25:14:21:13.671,21393.772
2008:08:26:00:23:29.395,2008:08:26:04:57:20.164,16430.769
2008:08:26:16:13:08.911,2008:08:26:19:33:12.471,12003.561
2008:08:27:07:48:03.629,2008:08:27:10:08:51.947,8448.318
2008:08:27:23:07:44.499,2008:08:28:00:44:19.139,5794.640
2008:08:28:14:14:45.967,2008:08:28:15:19:33.399,3887.433
2008:08:29:05:12:30.087,2008:08:29:05:54:31.601,2521.514
2008:08:29:20:04:01.345,2008:08:29:20:29:03.314,1501.970
2008:08:30:10:52:26.268,2008:08:30:11:02:13.404,587.137
2008:09:03:17:19:32.330,2008:09:03:17:31:37.751,725.421
2008:09:04:07:53:14.027,2008:09:04:08:17:50.022,1475.995
2008:09:04:22:27:47.773,2008:09:04:23:06:29.094,2321.320
2008:09:05:13:02:41.792,2008:09:05:13:59:37.981,3416.189
2008:09:06:03:37:48.491,2008:09:06:04:59:24.958,4896.467
2008:09:06:18:13:05.399,2008:09:06:20:08:19.493,6914.094
2008:09:07:08:48:31.926,2008:09:07:11:28:50.553,9618.627
2008:09:07:23:24:08.433,2008:09:08:03:02:24.239,13095.806
2008:09:08:13:59:55.903,2008:09:08:18:47:47.446,17271.543
2008:09:09:04:35:55.840,2008:09:09:10:40:05.634,21849.794
2008:09:09:19:12:10.265,2008:09:10:02:31:56.322,26386.057
2008:09:10:09:48:41.791,2008:09:10:18:16:39.519,30477.728
2008:09:11:00:25:33.741,2008:09:11:09:50:38.495,33904.755
2008:09:11:15:02:50.338,2008:09:12:01:13:19.636,36629.298
2008:09:12:05:40:36.974,2008:09:12:16:25:55.975,38719.000
2008:09:12:20:19:00.567,2008:09:13:07:30:16.745,40276.178
2008:09:13:10:58:10.125,2008:09:13:22:28:08.710,41398.585
2008:09:14:01:38:17.421,2008:09:14:13:21:01.635,42164.214
2008:09:14:16:19:38.078,2008:09:15:04:10:06.032,42627.954
2008:09:15:07:02:33.014,2008:09:15:18:56:15.554,42822.540
2008:09:15:21:47:30.501,2008:09:16:09:40:10.495,42759.994
2008:09:16:12:35:09.064,2008:09:17:00:22:21.016,42431.952
2008:09:17:03:26:21.370,2008:09:17:15:03:09.757,41808.387
2008:09:17:18:22:19.138,2008:09:18:05:42:53.827,40834.689
2008:09:18:09:24:38.288,2008:09:18:20:21:46.244,39427.956
2008:09:19:00:35:21.387,2008:09:19:10:59:56.981,37475.594
2008:09:19:15:56:49.458,2008:09:20:01:37:33.778,34844.320
2008:09:20:07:31:06.530,2008:09:20:16:14:42.652,31416.122
2008:09:20:23:18:35.661,2008:09:21:06:51:28.321,27172.660
2008:09:21:15:15:57.229,2008:09:21:21:27:54.473,22317.244
2008:09:22:07:15:19.045,2008:09:22:12:04:03.986,17324.941
2008:09:22:23:07:04.923,2008:09:23:02:39:59.031,12774.107
2008:09:23:14:44:46.419,2008:09:23:17:15:41.115,9054.696
2008:09:24:06:07:04.445,2008:09:24:07:51:11.007,6246.562
2008:09:24:21:16:10.230,2008:09:24:22:26:28.420,4218.190
2008:09:25:12:15:22.743,2008:09:25:13:01:31.081,2768.338
2008:09:26:03:07:49.764,2008:09:26:03:36:11.370,1701.606
2008:09:26:17:56:22.669,2008:09:26:18:09:56.663,813.994
2008:10:01:00:26:52.444,2008:10:01:00:36:16.215,563.771
2008:10:01:15:00:12.168,2008:10:01:15:22:18.523,1326.355
2008:10:02:05:34:40.878,2008:10:02:06:10:15.201,2134.323
2008:10:02:20:09:32.398,2008:10:02:21:02:18.249,3165.850
2008:10:03:10:44:37.339,2008:10:03:12:00:31.776,4554.437
2008:10:04:01:19:52.699,2008:10:04:03:07:21.855,6449.156
2008:10:04:15:55:17.669,2008:10:04:18:25:21.708,9004.039
2008:10:05:06:30:52.482,2008:10:05:09:56:18.109,12325.626
2008:10:05:21:06:38.031,2008:10:06:01:39:38.389,16380.358
2008:10:06:11:42:35.734,2008:10:06:17:31:11.744,20916.010
2008:10:07:02:18:47.523,2008:10:07:09:23:50.446,25502.923
2008:10:07:16:55:15.902,2008:10:08:01:10:28.753,29712.850
2008:10:08:07:32:04.056,2008:10:08:16:46:47.959,33283.903
2008:10:08:22:09:16.043,2008:10:09:08:11:42.953,36146.910
2008:10:09:12:46:57.028,2008:10:09:23:26:12.461,38355.433
2008:10:10:03:25:13.628,2008:10:10:14:32:03.106,40009.478
