Start Time (YYYY:MM:DD),Stop Time (YYYY:MM:DD),Duration (sec)
2008:07:01:10:00:00.000,2008:07:02:17:46:21.735,114381.735
2008:07:02:18:33:09.009,2008:07:04:02:30:24.232,115035.223
2008:07:04:03:16:33.289,2008:07:05:11:14:24.792,115071.503
2008:07:05:11:59:56.732,2008:07:06:19:58:23.697,115106.964
2008:07:06:20:43:19.485,2008:07:08:04:42:21.146,115141.661
2008:07:08:05:26:41.650,2008:07:09:13:26:17.248,115175.598
2008:07:09:14:10:03.291,2008:07:10:22:10:12.056,115208.764
2008:07:10:22:53:24.445,2008:07:12:06:54:05.579,115241.134
2008:07:12:07:36:45.125,2008:07:13:15:37:57.799,115272.674
2008:07:13:16:20:05.333,2008:07:15:00:21:48.679,115303.346
2008:07:15:01:03:25.062,2008:07:16:09:05:38.176,115333.114
2008:07:16:09:46:44.298,2008:07:17:17:49:26.224,115361.926
2008:07:17:18:30:03.012,2008:07:19:02:33:12.767,115389.755
2008:07:19:03:13:21.179,2008:07:20:11:16:57.734,115416.555
2008:07:20:11:56:38.775,2008:07:21:20:00:41.075,115442.301
2008:07:21:20:39:55.768,2008:07:23:04:44:22.740,115466.972
2008:07:23:05:23:12.135,2008:07:24:13:28:02.716,115490.581
2008:07:24:14:06:27.863,2008:07:25:22:11:41.007,115513.145
2008:07:25:22:49:42.952,2008:07:27:06:55:17.673,115534.722
2008:07:27:07:32:57.424,2008:07:28:15:38:52.798,115555.374
2008:07:28:16:16:11.317,2008:07:30:00:22:26.533,115575.216
2008:07:30:00:59:24.706,2008:07:31:09:05:59.042,115594.336
2008:07:31:09:42:37.679,2008:08:01:17:49:30.531,115612.852
2008:08:01:18:25:50.341,2008:08:03:02:33:01.173,115630.832
2008:08:03:03:09:02.788,2008:08:04:11:16:31.134,115648.346
2008:08:04:11:52:15.117,2008:08:05:20:00:00.527,115665.41
2008:08:05:20:35:27.396,2008:08:07:04:43:29.430,115682.034
2008:08:07:05:18:39.673,2008:08:08:13:26:57.882,115698.208
2008:08:08:14:01:51.980,2008:08:09:22:10:25.896,115713.916
2008:08:09:22:45:04.334,2008:08:11:06:53:53.477,115729.143
2008:08:11:07:28:16.739,2008:08:12:15:37:20.604,115743.865
2008:08:12:16:11:29.194,2008:08:14:00:20:47.244,115758.05
2008:08:14:00:54:41.680,2008:08:15:09:04:13.351,115771.671
2008:08:15:09:37:54.174,2008:08:16:17:47:38.878,115784.704
2008:08:16:18:21:06.648,2008:08:16:18:23:59.969,173.321
2008:08:16:23:48:18.900,2008:08:18:02:31:03.759,96164.859
2008:08:18:03:04:19.061,2008:08:19:11:14:27.927,115808.866
2008:08:19:11:47:31.366,2008:08:20:19:57:51.327,115819.961
2008:08:20:20:30:43.519,2008:08:22:04:41:13.908,115830.389
2008:08:22:05:13:55.480,2008:08:23:13:24:35.654,115840.175
2008:08:23:13:57:07.222,2008:08:24:22:07:56.564,115849.342
2008:08:24:22:40:18.737,2008:08:26:06:51:16.676,115857.939
2008:08:26:07:23:30.038,2008:08:27:15:34:36.057,115866.019
2008:08:27:16:06:41.162,2008:08:29:00:17:54.801,115873.639
2008:08:29:00:49:52.167,2008:08:30:09:01:13.015,115880.848
2008:08:30:09:33:03.128,2008:08:31:17:44:30.809,115887.681
2008:08:31:18:16:14.119,2008:09:02:02:27:48.286,115894.167
2008:09:02:02:59:25.218,2008:09:03:11:11:05.526,115900.309
2008:09:03:11:42:36.496,2008:09:04:19:54:22.597,115906.101
2008:09:04:20:25:48.009,2008:09:06:04:37:39.532,115911.524
2008:09:06:05:08:59.788,2008:09:07:13:20:56.362,115916.574
2008:09:07:13:52:11.874,2008:09:08:22:04:13.096,115921.222
2008:09:08:22:35:24.276,2008:09:10:06:47:29.733,115925.457
2008:09:10:07:18:37.010,2008:09:11:15:30:46.259,115929.249
2008:09:11:16:01:50.071,2008:09:13:00:14:02.653,115932.582
2008:09:13:00:45:03.446,2008:09:14:08:57:18.868,115935.422
2008:09:14:09:28:17.106,2008:09:15:17:40:34.863,115937.756
2008:09:15:18:11:31.009,2008:09:17:02:23:50.568,115939.558
2008:09:17:02:54:45.100,2008:09:18:11:07:05.922,115940.822
2008:09:18:11:37:59.320,2008:09:19:19:50:20.879,115941.558
2008:09:19:20:21:13.604,2008:09:21:04:33:35.391,115941.787
2008:09:21:05:04:27.913,2008:09:22:13:16:49.457,115941.543
2008:09:22:13:47:42.222,2008:09:23:22:00:03.077,115940.856
2008:09:23:22:30:56.532,2008:09:25:06:43:16.298,115939.766
2008:09:25:07:14:10.862,2008:09:26:15:26:29.173,115938.312
2008:09:26:15:57:25.272,2008:09:28:00:09:41.772,115936.5
2008:09:28:00:40:39.820,2008:09:29:08:52:54.172,115934.352
2008:09:29:09:23:54.596,2008:09:30:17:36:06.448,115931.852
2008:09:30:18:07:09.671,2008:10:02:02:19:18.667,115928.995
2008:10:02:02:50:25.138,2008:10:03:11:02:30.888,115925.75
2008:10:03:11:33:41.060,2008:10:04:19:45:43.160,115922.1
2008:10:04:20:16:57.509,2008:10:06:04:28:55.512,115918.004
2008:10:06:05:00:14.536,2008:10:07:13:12:07.977,115913.441
2008:10:07:13:43:32.192,2008:10:08:21:55:20.567,115908.375
2008:10:08:22:26:50.503,2008:10:10:06:38:33.288,115902.786
2008:10:10:07:10:09.499,2008:10:11:15:21:46.136,115896.637
2008:10:11:15:53:29.185,2008:10:13:00:04:59.083,115889.898
2008:10:13:00:36:49.544,2008:10:14:08:48:12.094,115882.55
2008:10:14:09:20:10.543,2008:10:15:17:31:25.120,115874.577
2008:10:15:18:03:32.118,2008:10:17:02:14:38.090,115865.972
2008:10:17:02:46:54.184,2008:10:18:10:57:50.953,115856.768
2008:10:18:11:30:16.662,2008:10:19:19:41:03.655,115846.993
2008:10:19:20:13:39.479,2008:10:21:04:24:16.179,115836.7
2008:10:21:04:57:02.594,2008:10:22:13:07:28.526,115825.931
2008:10:22:13:40:25.997,2008:10:23:21:50:40.716,115814.718
2008:10:23:22:23:49.714,2008:10:25:06:33:52.791,115803.077
2008:10:25:07:07:13.795,2008:10:26:15:17:04.811,115791.015
2008:10:26:15:50:38.319,2008:10:28:00:00:16.839,115778.52
2008:10:28:00:34:03.388,2008:10:29:08:43:28.946,115765.557
2008:10:29:09:17:29.109,2008:10:30:17:26:41.200,115752.091
2008:10:30:18:00:55.594,2008:11:01:02:09:53.672,115738.078
2008:11:01:02:44:22.966,2008:11:02:10:53:06.422,115723.456
2008:11:02:11:27:51.332,2008:11:03:19:36:19.509,115708.176
2008:11:03:20:11:20.806,2008:11:05:04:19:32.984,115692.178
2008:11:05:04:54:51.487,2008:11:06:13:02:46.892,115675.405
2008:11:06:13:38:23.470,2008:11:07:21:46:01.271,115657.801
2008:11:07:22:21:56.835,2008:11:09:06:29:16.139,115639.305
2008:11:09:07:05:31.640,2008:11:10:15:12:31.511,115619.871
2008:11:10:15:49:07.917,2008:11:11:23:55:47.370,115599.453
2008:11:12:00:32:45.655,2008:11:13:08:39:03.679,115578.024
2008:11:13:09:16:24.795,2008:11:14:17:22:20.381,115555.586
2008:11:14:18:00:05.235,2008:11:16:02:05:37.412,115532.177
2008:11:16:02:43:46.851,2008:11:17:10:48:54.718,115507.867
2008:11:17:11:27:29.542,2008:11:18:19:32:12.267,115482.726
2008:11:18:20:11:13.228,2008:11:20:04:15:30.060,115456.832
2008:11:20:04:54:57.892,2008:11:21:12:58:48.113,115430.221
2008:11:21:13:38:43.565,2008:11:22:21:42:06.482,115402.918
2008:11:22:22:22:30.324,2008:11:24:06:25:25.232,115374.908
2008:11:24:07:06:18.286,2008:11:25:15:08:44.445,115346.158
2008:11:25:15:50:07.603,2008:11:26:23:52:04.218,115316.616
2008:11:27:00:33:58.452,2008:11:28:08:35:24.655,115286.203
2008:11:28:09:17:51.034,2008:11:29:17:18:45.872,115254.838
2008:11:29:18:01:45.577,2008:12:01:02:02:07.989,115222.411
2008:12:01:02:45:42.311,2008:12:02:10:45:31.128,115188.817
2008:12:02:11:29:41.484,2008:12:03:19:28:55.415,115153.932
2008:12:03:20:13:43.343,2008:12:05:04:12:20.977,115117.633
2008:12:05:04:57:48.138,2008:12:06:12:55:47.934,115079.796
2008:12:06:13:41:56.115,2008:12:07:21:39:16.399,115040.284
2008:12:07:22:26:07.492,2008:12:09:06:22:46.467,114998.975
2008:12:09:07:10:22.449,2008:12:10:15:06:18.198,114955.749
2008:12:10:15:54:41.099,2008:12:11:23:49:51.614,114910.515
2008:12:12:00:39:03.453,2008:12:13:08:33:26.684,114863.231
2008:12:13:09:23:29.433,2008:12:14:17:17:03.356,114813.923
2008:12:14:18:07:58.884,2008:12:16:02:00:41.573,114762.688
2008:12:16:02:52:31.657,2008:12:17:10:44:21.298,114709.64
2008:12:17:11:37:07.642,2008:12:18:19:28:02.543,114654.901
2008:12:18:20:21:46.823,2008:12:20:04:11:45.357,114598.534
2008:12:20:05:06:29.278,2008:12:21:12:55:29.850,114540.572
2008:12:21:13:51:15.172,2008:12:22:21:39:16.148,114480.976
2008:12:22:22:36:04.752,2008:12:24:06:23:04.435,114419.684
2008:12:24:07:20:58.337,2008:12:25:15:06:54.915,114356.578
2008:12:25:16:05:56.324,2008:12:26:23:50:47.847,114291.523
2008:12:27:00:50:59.182,2008:12:28:08:34:43.514,114224.332
2008:12:28:09:36:07.454,2008:12:29:17:18:42.247,114154.793
2008:12:29:18:21:21.757,2008:12:31:02:02:44.412,114082.655
2008:12:31:03:06:42.776,2009:01:01:10:46:49.419,114007.643
2009:01:01:11:52:10.257,2009:01:02:19:30:59.695,113929.438
2009:01:02:20:37:46.994,2009:01:04:04:15:14.710,113847.715
2009:01:04:05:23:32.817,2009:01:05:12:59:34.930,113762.113
2009:01:05:14:09:28.552,2009:01:06:21:44:00.817,113672.265
2009:01:06:22:55:34.983,2009:01:08:06:28:32.793,113577.81
2009:01:08:07:41:52.774,2009:01:09:15:13:11.190,113478.415
2009:01:09:16:28:22.396,2009:01:10:23:57:56.241,113373.844
2009:01:11:01:15:04.087,2009:01:12:08:42:48.076,113263.989
2009:01:12:10:01:57.883,2009:01:13:17:27:46.801,113148.918
2009:01:13:18:49:03.723,2009:01:15:02:12:52.532,113028.809
2009:01:15:03:36:21.611,2009:01:16:10:58:05.489,112903.879
2009:01:16:12:23:51.698,2009:01:17:19:43:25.998,112774.3
2009:01:17:21:11:34.345,2009:01:19:04:28:54.509,112640.163
2009:01:19:05:59:30.128,2009:01:20:13:14:31.597,112501.469
2009:01:20:14:47:39.831,2009:01:21:22:00:17.969,112358.138
2009:01:21:23:36:04.451,2009:01:23:06:46:14.477,112210.026
2009:01:23:08:24:45.214,2009:01:24:15:32:22.141,112056.926
2009:01:24:17:13:43.607,2009:01:26:00:18:42.174,111898.567
2009:01:26:02:03:01.409,2009:01:27:09:05:16.012,111734.603
2009:01:27:10:52:40.726,2009:01:28:17:52:05.328,111564.602
2009:01:28:19:42:44.006,2009:01:30:02:39:12.049,111388.043
2009:01:30:04:33:14.033,2009:01:31:11:26:38.349,111204.317
2009:01:31:13:24:13.898,2009:02:01:20:14:26.630,111012.732
2009:02:01:22:15:46.940,2009:02:03:05:02:39.479,110812.539
2009:02:03:07:07:56.636,2009:02:04:13:51:19.583,110602.948
2009:02:04:16:00:46.442,2009:02:05:22:40:29.609,110383.166
2009:02:06:00:54:19.552,2009:02:07:07:30:12.040,110152.488
2009:02:07:09:48:38.657,2009:02:08:16:20:29.048,109910.391
2009:02:08:18:43:45.712,2009:02:09:08:55:12.876,51087.164
2009:02:09:11:55:40.744,2009:02:10:01:11:22.432,47741.687
2009:02:10:03:39:41.932,2009:02:11:10:02:53.736,109391.803
2009:02:11:12:36:27.993,2009:02:12:18:55:04.420,109116.428
2009:02:12:21:34:04.360,2009:02:14:03:47:56.074,108831.714
2009:02:14:06:32:31.645,2009:02:15:12:41:30.547,108538.902
2009:02:15:15:31:50.791,2009:02:16:21:35:50.019,108239.228
2009:02:17:00:32:03.115,2009:02:18:06:30:57.001,107933.886
2009:02:18:09:33:10.347,2009:02:19:15:26:54.414,107624.068
2009:02:19:18:35:14.625,2009:02:21:00:23:45.575,107310.95
2009:02:21:03:38:18.576,2009:02:22:09:21:34.367,106995.791
2009:02:22:12:42:25.398,2009:02:23:18:20:25.315,106679.917
2009:02:23:21:47:39.021,2009:02:25:03:20:23.741,106364.72
2009:02:25:06:54:04.223,2009:02:26:12:21:35.816,106051.593
2009:02:26:16:01:46.634,2009:02:27:21:24:08.564,105741.931
2009:02:28:01:10:52.614,2009:03:01:06:28:09.617,105437.003
2009:03:01:10:21:28.849,2009:03:02:15:33:46.847,105137.998
2009:03:02:19:33:41.736,2009:03:04:00:41:07.777,104846.042
2009:03:04:04:47:36.614,2009:03:05:09:50:18.836,104562.221
2009:03:05:14:03:16.777,2009:03:06:19:01:24.454,104287.676
2009:03:06:23:20:42.519,2009:03:08:04:14:26.239,104023.719
2009:03:08:08:39:50.303,2009:03:09:13:29:22.256,103771.953
2009:03:09:18:00:32.349,2009:03:10:22:46:06.915,103534.567
2009:03:11:03:22:36.941,2009:03:12:08:04:31.332,103314.391
2009:03:12:12:45:49.395,2009:03:13:17:24:24.229,103114.835
2009:03:13:22:09:53.415,2009:03:15:02:45:32.847,102939.432
2009:03:15:07:34:32.350,2009:03:16:12:07:43.741,102791.391
2009:03:16:16:59:30.056,2009:03:17:21:30:43.325,102673.269
2009:03:18:02:24:31.417,2009:03:19:06:54:18.205,102586.787
2009:03:19:11:49:22.604,2009:03:20:16:18:15.551,102532.947
2009:03:20:21:13:51.333,2009:03:22:01:42:23.448,102512.115
2009:03:22:06:37:47.054,2009:03:23:11:06:31.337,102524.283
2009:03:23:16:01:01.194,2009:03:24:20:30:30.393,102569.199
2009:03:25:01:23:27.345,2009:03:26:05:54:13.766,102646.421
2009:03:26:10:45:01.200,2009:03:27:15:17:36.501,102755.301
2009:03:27:20:05:40.199,2009:03:29:00:40:35.008,102894.809
2009:03:29:05:25:22.792,2009:03:30:10:03:06.126,103063.334
2009:03:30:14:44:07.439,2009:03:31:19:25:06.055,103258.616
