"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2008:07:06:07:34:03.586,2008:07:06:08:05:04.576,1860.990
2008:07:11:06:41:00.466,2008:07:11:07:12:52.842,1912.376
2008:07:16:05:10:54.193,2008:07:21:00:23:48.641,414774.448
2008:07:21:04:02:31.641,2008:07:26:00:38:57.488,419785.846
2008:07:26:07:24:24.153,2008:07:30:23:20:42.687,402978.534
2008:08:09:20:23:45.776,2008:08:10:01:06:05.491,16939.715
2008:08:13:01:39:08.099,2008:08:13:23:07:26.264,77298.166
2008:08:14:19:00:08.019,2008:08:19:15:25:04.173,419096.154
2008:08:19:18:27:53.761,2008:08:24:14:31:41.344,417827.583
2008:08:29:12:13:05.871,2008:08:29:13:04:28.699,3082.828
2008:09:03:11:40:36.876,2008:09:03:11:59:24.768,1127.892
2008:09:08:10:08:59.719,2008:09:13:04:48:59.140,412799.421
2008:09:13:08:56:55.483,2008:09:18:05:34:46.323,419870.841
2008:09:18:10:53:37.583,2008:09:23:04:19:07.230,408329.647
2008:10:03:01:22:25.201,2008:10:03:04:10:04.896,10059.696
2008:10:07:23:57:19.904,2008:10:12:20:14:38.370,418638.466
2008:10:12:23:14:17.059,2008:10:17:19:29:11.247,418494.188
2008:10:22:16:41:37.144,2008:10:22:18:03:32.803,4915.659
2008:10:27:16:42:05.020,2008:10:27:16:47:09.970,304.950
2008:11:01:15:07:12.523,2008:11:06:09:00:31.368,409998.846
2008:11:06:13:52:03.540,2008:11:11:10:30:02.401,419878.861
2008:11:11:14:55:09.613,2008:11:16:09:17:24.964,411735.351
2008:11:26:06:21:10.062,2008:11:26:08:07:46.731,6396.668
2008:12:01:04:54:46.614,2008:12:06:01:01:57.364,418030.750
2008:12:06:04:03:16.830,2008:12:11:00:26:27.739,418990.909
2008:12:15:20:50:12.222,2008:12:15:23:02:25.338,7933.116
2008:12:25:20:05:32.006,2008:12:30:12:49:33.863,405841.856
2008:12:30:18:47:47.588,2009:01:04:15:24:37.761,419811.174
2009:01:04:19:14:46.012,2009:01:09:14:15:34.568,414048.556
2009:01:19:11:20:00.161,2009:01:19:12:30:13.358,4213.197
2009:01:24:09:52:24.847,2009:01:29:05:46:12.050,417227.203
2009:01:29:08:54:11.340,2009:02:03:05:23:27.268,419355.928
2009:02:03:21:09:29.151,2009:02:05:02:35:13.993,105944.842
2009:02:08:00:16:29.997,2009:02:08:04:01:08.617,13478.620
2009:02:18:01:03:56.183,2009:02:22:15:56:48.491,399172.308
2009:02:22:23:43:59.205,2009:02:27:20:18:23.298,419664.093
2009:02:27:23:45:22.463,2009:03:04:19:13:36.897,415694.434
2009:03:09:17:24:39.436,2009:03:09:17:43:09.382,1109.946
2009:03:14:16:18:58.854,2009:03:14:17:05:42.406,2803.552
2009:03:19:14:50:14.210,2009:03:24:10:26:09.242,416155.033
2009:03:24:13:46:33.017,2009:03:29:10:20:07.937,419614.920
2009:03:29:19:47:15.933,2009:04:01:09:16:52.065,221376.132
2009:04:03:01:45:06.136,2009:04:03:08:59:45.644,26079.508
2009:04:13:06:02:26.188,2009:04:13:14:24:48.503,30142.315
2009:04:15:08:12:24.476,2009:04:17:17:28:59.835,206195.359
2009:04:18:04:40:34.709,2009:04:23:01:11:03.506,419428.797
2009:04:23:04:23:07.289,2009:04:28:00:11:29.459,416902.170
2009:05:02:22:09:11.291,2009:05:02:22:42:58.425,2027.134
2009:05:07:21:18:09.527,2009:05:07:21:48:32.420,1822.894
2009:05:12:19:48:12.165,2009:05:17:14:59:55.274,414703.109
2009:05:17:18:40:01.601,2009:05:22:15:16:24.824,419783.223
2009:05:22:22:05:57.865,2009:05:27:13:58:15.755,402737.889
2009:06:06:11:01:00.936,2009:06:06:15:23:36.885,15755.950
2009:06:09:20:38:41.247,2009:06:10:11:28:15.783,53374.535
2009:06:11:09:37:29.651,2009:06:16:06:02:20.934,419091.283
2009:06:16:09:05:49.350,2009:06:21:05:09:11.204,417801.853
2009:06:26:02:47:47.806,2009:06:26:03:42:12.981,3265.175
2009:07:01:02:17:45.961,2009:07:01:02:35:32.333,1066.372
