Start Time (YYYY:MM:DD),Stop Time (YYYY:MM:DD),Duration (sec)
2008:07:01:10:00:00.000,2008:07:03:04:31:46.661,153106.661
2008:07:03:05:18:24.238,2008:07:05:00:01:15.124,153770.886
2008:07:05:00:47:00.708,2008:07:06:19:30:40.296,153819.588
2008:07:06:20:15:35.809,2008:07:08:15:00:02.696,153866.887
2008:07:08:15:44:09.807,2008:07:10:10:29:22.582,153912.775
2008:07:10:11:12:42.852,2008:07:12:05:58:40.035,153957.183
2008:07:12:06:41:15.003,2008:07:14:01:27:55.042,154000.039
2008:07:14:02:09:46.279,2008:07:15:20:57:07.518,154041.239
2008:07:15:21:38:16.665,2008:07:17:16:26:17.355,154080.69
2008:07:17:17:06:46.115,2008:07:19:11:55:24.409,154118.294
2008:07:19:12:35:14.580,2008:07:21:07:24:28.544,154153.965
2008:07:21:08:03:41.997,2008:07:23:02:53:29.649,154187.652
2008:07:23:03:32:08.302,2008:07:24:22:22:27.681,154219.379
2008:07:24:23:00:33.471,2008:07:26:17:51:22.681,154249.211
2008:07:26:18:28:57.514,2008:07:28:13:20:14.825,154277.312
2008:07:28:13:57:20.497,2008:07:30:08:49:04.424,154303.927
2008:07:30:09:25:42.579,2008:08:01:04:17:51.900,154329.32
2008:08:01:04:54:03.966,2008:08:02:23:46:37.705,154353.739
2008:08:03:00:22:24.900,2008:08:04:19:15:22.229,154377.329
2008:08:04:19:50:45.604,2008:08:06:14:44:05.738,154400.134
2008:08:06:15:19:06.234,2008:08:08:10:12:48.384,154422.15
2008:08:08:10:47:26.890,2008:08:10:05:41:30.224,154443.334
2008:08:10:06:15:47.620,2008:08:12:01:10:11.243,154463.624
2008:08:12:01:44:08.435,2008:08:13:20:38:51.400,154482.966
2008:08:13:21:12:29.318,2008:08:15:16:07:30.596,154501.278
2008:08:15:16:40:50.223,2008:08:17:00:12:41.212,113510.989
2008:08:17:03:48:04.389,2008:08:17:11:36:08.709,28084.32
2008:08:17:12:09:11.079,2008:08:19:07:04:45.594,154534.515
2008:08:19:07:37:31.783,2008:08:21:02:33:21.109,154549.326
2008:08:21:03:05:52.231,2008:08:22:22:01:55.158,154562.928
2008:08:22:22:34:12.340,2008:08:24:17:30:27.712,154575.372
2008:08:24:18:02:32.061,2008:08:26:12:58:58.838,154586.777
2008:08:26:13:30:51.411,2008:08:28:08:27:28.691,154597.28
2008:08:28:08:59:10.476,2008:08:30:03:55:57.502,154607.026
2008:08:30:04:27:29.402,2008:08:31:23:24:25.533,154616.131
2008:08:31:23:55:48.373,2008:09:02:18:52:53.016,154624.643
2008:09:02:19:24:07.561,2008:09:04:14:21:20.128,154632.566
2008:09:04:14:52:27.118,2008:09:06:09:49:46.982,154639.864
2008:09:06:10:20:47.148,2008:09:08:05:18:13.638,154646.49
2008:09:08:05:49:07.724,2008:09:10:00:46:40.118,154652.394
2008:09:10:01:17:28.874,2008:09:11:20:15:06.391,154657.517
2008:09:11:20:45:50.614,2008:09:13:15:43:32.413,154661.799
2008:09:13:16:14:12.908,2008:09:15:11:11:58.073,154665.165
2008:09:15:11:42:35.682,2008:09:17:06:40:23.246,154667.563
2008:09:17:07:10:58.820,2008:09:19:02:08:47.789,154668.969
2008:09:19:02:39:22.182,2008:09:20:21:37:11.590,154669.409
