"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2008:07:05:15:42:19.946,2008:07:05:16:42:55.981,3636.035
2008:07:14:07:00:32.006,2008:07:14:23:40:16.458,59984.453
2008:07:15:18:09:14.117,2008:07:17:23:52:51.324,193417.207
2008:07:18:14:14:17.613,2008:07:22:19:05:28.498,363070.885
2008:07:22:22:04:35.513,2008:07:27:02:55:49.325,363073.812
2008:07:27:22:54:21.992,2008:07:28:19:51:21.673,75419.681
2008:07:31:03:38:08.882,2008:07:31:10:09:40.902,23492.020
2008:08:09:00:26:52.138,2008:08:09:02:19:30.405,6758.267
2008:08:13:07:36:16.891,2008:08:17:11:33:25.719,359828.828
2008:08:17:15:05:03.704,2008:08:21:20:13:47.029,364123.325
2008:08:22:01:19:33.007,2008:08:26:03:34:56.660,353723.654
2008:08:30:10:23:58.543,2008:08:30:10:40:10.185,971.642
2008:09:03:17:54:44.501,2008:09:03:18:20:14.664,1530.164
2008:09:08:01:00:28.186,2008:09:12:02:04:33.431,349445.246
2008:09:12:08:18:37.274,2008:09:16:13:24:09.044,363931.770
2008:09:16:16:38:37.369,2008:09:20:20:58:30.056,361192.687
2008:09:25:02:25:32.340,2008:09:25:04:09:00.255,6207.915
2008:10:03:18:26:02.885,2008:10:04:00:30:11.355,21848.470
2008:10:08:01:38:14.239,2008:10:12:06:17:35.891,362361.652
2008:10:12:09:19:48.701,2008:10:16:14:19:22.397,363573.696
2008:10:17:00:24:35.285,2008:10:20:21:35:12.538,335437.253
2008:10:29:11:52:44.360,2008:10:29:13:02:31.840,4187.480
2008:11:02:19:01:03.305,2008:11:06:22:24:01.294,357777.989
2008:11:07:02:25:42.729,2008:11:11:07:35:27.148,364184.419
2008:11:11:11:47:09.856,2008:11:15:14:59:58.810,357168.955
2008:11:19:21:33:16.689,2008:11:19:22:07:26.581,2049.892
2008:11:24:05:22:03.736,2008:11:24:05:33:36.699,692.964
2008:11:28:12:25:44.833,2008:12:02:11:06:01.621,340816.788
2008:12:02:19:41:40.423,2008:12:07:00:41:53.397,363612.973
2008:12:07:03:45:31.988,2008:12:11:08:22:49.435,362237.447
2008:12:15:12:32:09.364,2008:12:15:15:34:51.265,10961.901
2008:12:24:05:51:40.820,2008:12:24:09:06:24.531,11683.712
2008:12:28:13:02:31.066,2009:01:01:17:25:29.520,361379.455
2009:01:01:20:37:21.752,2009:01:06:01:42:27.791,363906.038
2009:01:06:08:38:15.412,2009:01:10:09:00:34.787,346939.375
2009:01:18:23:18:46.483,2009:01:19:00:02:39.523,2633.039
2009:01:23:06:26:00.883,2009:01:27:08:58:40.026,354759.143
2009:01:27:13:47:20.564,2009:01:31:18:56:12.422,364131.858
2009:01:31:22:34:21.953,2009:02:05:02:24:49.084,359427.132
2009:02:09:08:34:58.766,2009:02:09:09:33:49.065,3530.299
2009:02:17:23:51:08.475,2009:02:18:18:31:38.752,67230.277
2009:02:19:07:16:05.647,2009:02:21:17:22:11.863,209166.216
2009:02:22:07:05:12.028,2009:02:26:11:57:29.239,363137.211
2009:02:26:14:57:09.358,2009:03:02:19:46:49.474,362980.117
2009:03:06:21:02:15.066,2009:03:07:03:00:31.434,21496.368
2009:03:15:17:17:24.453,2009:03:15:19:12:35.098,6910.645
2009:03:20:00:27:02.788,2009:03:24:04:27:06.166,360003.378
2009:03:24:07:56:36.376,2009:03:28:13:04:59.227,364102.851
2009:03:28:18:22:14.903,2009:04:01:20:25:48.632,353013.729
2009:04:06:03:14:45.721,2009:04:06:03:31:15.296,989.575
2009:04:10:10:45:06.875,2009:04:10:11:11:37.058,1590.183
2009:04:14:17:51:08.660,2009:04:18:19:04:41.975,350013.315
2009:04:19:01:09:43.249,2009:04:23:06:15:44.710,363961.462
2009:04:23:09:32:55.818,2009:04:27:13:49:26.190,360990.373
2009:05:01:19:20:37.156,2009:05:01:20:59:51.544,5954.388
2009:05:10:11:16:39.218,2009:05:10:17:33:45.725,22626.507
2009:05:14:18:29:06.610,2009:05:18:23:10:03.456,362456.847
2009:05:19:02:11:58.733,2009:05:23:07:10:26.348,363507.615
2009:05:23:18:01:49.128,2009:05:27:14:26:03.029,332653.900
2009:06:05:04:43:15.988,2009:06:05:05:54:30.323,4274.335
2009:06:09:11:51:47.871,2009:06:13:15:18:54.051,358026.180
2009:06:13:19:17:05.019,2009:06:18:00:26:45.417,364180.399
2009:06:18:04:45:28.817,2009:06:22:07:50:51.446,356722.628
2009:06:26:14:24:37.095,2009:06:26:14:58:21.444,2024.350
2009:06:30:22:12:14.717,2009:06:30:22:24:55.372,760.655
2009:07:05:05:16:24.322,2009:07:09:04:12:52.077,341787.755
2009:07:09:12:32:40.945,2009:07:13:17:33:39.987,363659.042
2009:07:13:20:38:48.431,2009:07:18:01:13:46.866,362098.435
2009:07:22:05:31:52.510,2009:07:22:08:25:40.970,10428.461
2009:07:30:22:42:16.262,2009:07:31:02:01:16.199,11939.937
2009:08:04:05:53:20.195,2009:08:08:10:18:23.007,361502.812
2009:08:08:13:29:10.063,2009:08:12:18:33:35.016,363864.953
2009:08:13:01:49:36.628,2009:08:17:01:51:25.744,345709.116
2009:08:25:16:09:17.595,2009:08:25:16:53:55.364,2677.769
2009:08:29:23:16:44.390,2009:09:03:01:55:01.657,355097.267
2009:09:03:06:38:33.548,2009:09:07:11:47:36.345,364142.797
2009:09:07:15:29:59.018,2009:09:11:19:15:42.818,359143.801
2009:09:16:01:26:58.626,2009:09:16:02:24:40.839,3462.213
2009:09:24:16:41:47.647,2009:09:25:15:49:42.568,83274.921
2009:09:25:18:02:00.123,2009:09:28:10:48:13.837,233173.714
2009:09:28:23:56:08.404,2009:10:03:04:49:28.791,363200.387
2009:10:03:07:49:42.602,2009:10:07:12:37:49.068,362886.466
2009:10:11:14:15:39.359,2009:10:11:19:51:20.978,20141.619
2009:10:20:10:08:00.048,2009:10:20:12:04:53.920,7013.871
2009:10:24:17:17:50.412,2009:10:28:21:20:38.896,360168.484
2009:10:29:00:48:08.976,2009:11:02:05:56:10.157,364081.180
2009:11:02:11:24:27.786,2009:11:06:13:16:39.648,352331.862
2009:11:10:20:05:18.981,2009:11:10:20:22:16.685,1017.703
2009:11:15:03:35:36.188,2009:11:15:04:02:37.550,1621.362
2009:11:19:10:41:51.206,2009:11:23:12:04:18.260,350547.055
2009:11:23:18:00:50.285,2009:11:27:23:07:18.707,363988.422
2009:11:28:02:27:07.696,2009:12:02:06:40:21.583,360793.887
2009:12:06:12:14:14.256,2009:12:06:13:50:41.383,5787.127
2009:12:15:04:07:18.373,2009:12:15:10:36:04.201,23325.828
2009:12:19:11:20:01.037,2009:12:23:16:02:30.740,362549.702
2009:12:23:19:04:09.736,2009:12:28:00:01:30.275,363440.539
2009:12:28:11:40:53.015,2009:12:31:01:13:41.956,221568.941
2009:12:31:14:47:03.162,2010:01:01:07:16:52.980,59389.818
2010:01:09:21:33:51.867,2010:01:09:22:46:11.940,4340.072
2010:01:14:04:42:35.290,2010:01:18:08:13:57.099,358281.809
2010:01:18:12:08:30.901,2010:01:22:17:18:05.572,364174.671
2010:01:22:21:43:59.937,2010:01:27:00:41:44.532,356264.595
2010:01:31:07:15:47.582,2010:01:31:07:49:14.293,2006.710
2010:02:04:15:02:38.564,2010:02:04:15:15:59.832,801.268
2010:02:08:22:07:07.365,2010:02:12:21:21:10.903,342843.538
2010:02:13:05:23:45.956,2010:02:17:10:25:33.509,363707.554
2010:02:17:13:32:17.296,2010:02:21:18:04:46.178,361948.881
2010:02:25:22:30:16.857,2010:02:26:01:16:30.723,9973.866
2010:03:06:15:32:56.045,2010:03:06:18:57:23.588,12267.543
2010:03:10:22:44:14.095,2010:03:15:03:11:37.185,361643.090
2010:03:15:06:21:07.681,2010:03:19:11:24:45.523,363817.842
2010:03:19:19:03:28.756,2010:03:23:18:42:17.029,344328.273
2010:04:01:08:59:53.534,2010:04:01:09:45:20.620,2727.085
2010:04:05:16:07:31.730,2010:04:09:18:52:38.995,355507.265
2010:04:09:23:29:53.847,2010:04:14:04:39:07.975,364154.128
2010:04:14:08:26:15.938,2010:04:18:12:06:38.177,358822.240
2010:04:22:18:19:04.610,2010:04:22:19:15:31.058,3386.449
2010:05:01:09:32:30.713,2010:05:05:04:22:35.835,327005.122
2010:05:05:16:47:10.521,2010:05:09:21:41:45.113,363274.592
2010:05:10:00:42:34.446,2010:05:14:05:28:51.860,362777.414
2010:05:18:07:27:19.139,2010:05:18:12:42:10.600,18891.461
2010:05:27:02:58:39.817,2010:05:27:04:58:13.148,7173.331
2010:05:31:10:08:42.557,2010:06:04:14:14:49.863,360367.306
2010:06:04:17:39:51.710,2010:06:08:22:47:26.292,364054.582
2010:06:09:04:28:14.933,2010:06:13:06:07:31.536,351556.602
2010:06:17:12:56:03.107,2010:06:17:13:13:11.854,1028.748
2010:06:21:20:26:11.438,2010:06:21:20:53:41.525,1650.087
2010:06:26:03:32:37.364,2010:06:30:05:05:41.276,351183.911
