"Time (YYYY:MM:DD)","Range (km)"
2018:06:20:20:19:35.000,3536.287160
2018:06:20:20:29:35.000,3416.617548
2018:06:20:20:39:35.000,3326.285378
2018:06:20:20:49:35.000,3269.231256
2018:06:20:20:59:35.000,3248.146581
2018:06:20:21:09:35.000,3264.068986
2018:06:20:21:19:35.000,3316.212765
2018:06:20:21:29:35.000,3402.097978
2018:06:20:21:39:35.000,3517.929412
2018:06:20:21:49:35.000,3659.095050
2018:06:20:21:59:35.000,3820.646065
2018:06:20:22:09:35.000,3997.670338
2018:06:20:22:19:35.000,4185.533753
2018:06:20:22:29:35.000,4380.005997
2018:06:20:22:30:58.305,4407.310812
2018:06:21:03:43:22.619,4407.312071
2018:06:21:03:53:22.000,4212.423705
2018:06:21:04:03:22.000,4023.383628
2018:06:21:04:13:22.000,3844.563961
2018:06:21:04:23:22.000,3680.547817
2018:06:21:04:33:22.000,3536.220285
2018:06:21:04:43:22.000,3416.544942
2018:06:21:04:53:22.000,3326.208538
2018:06:21:05:03:22.000,3269.152052
2018:06:21:05:13:22.000,3248.067146
2018:06:21:05:23:22.000,3263.991526
2018:06:21:05:33:22.000,3316.139347
2018:06:21:05:43:22.000,3402.030358
2018:06:21:05:53:22.000,3517.868926
2018:06:21:06:03:22.000,3659.042591
2018:06:21:06:13:22.000,3820.602126
2018:06:21:06:23:22.000,3997.635081
2018:06:21:06:33:22.000,4185.507093
2018:06:21:06:43:22.000,4379.987667
2018:06:21:06:44:45.361,4407.311819
2018:06:21:11:57:09.515,4407.311860
2018:06:21:12:07:09.000,4212.380781
2018:06:21:12:17:09.000,4023.332206
2018:06:21:12:27:09.000,3844.504230
2018:06:21:12:37:09.000,3680.480251
2018:06:21:12:47:09.000,3536.145717
2018:06:21:12:57:09.000,3416.464626
2018:06:21:13:07:09.000,3326.124169
2018:06:21:13:17:09.000,3269.065715
2018:06:21:13:27:09.000,3247.981179
2018:06:21:13:37:09.000,3263.908317
2018:06:21:13:47:09.000,3316.061107
2018:06:21:13:57:09.000,3401.958928
2018:06:21:14:07:09.000,3517.805677
2018:06:21:14:17:09.000,3658.988407
2018:06:21:14:27:09.000,3820.557454
2018:06:21:14:37:09.000,3997.600014
2018:06:21:14:47:09.000,4185.481459
2018:06:21:14:57:09.000,4379.971109
2018:06:21:14:58:32.408,4407.312068
2018:06:21:20:10:56.395,4407.310858
2018:06:21:20:20:56.000,4212.331554
2018:06:21:20:30:56.000,4023.274028
2018:06:21:20:40:56.000,3844.437379
2018:06:21:20:50:56.000,3680.405319
2018:06:21:21:00:56.000,3536.063686
2018:06:21:21:10:56.000,3416.376925
2018:06:21:21:20:56.000,3326.032687
2018:06:21:21:30:56.000,3268.972743
2018:06:21:21:40:56.000,3247.889251
2018:06:21:21:50:56.000,3263.819989
2018:06:21:22:00:56.000,3315.978710
2018:06:21:22:10:56.000,3401.884374
2018:06:21:22:20:56.000,3517.740355
2018:06:21:22:30:56.000,3658.933173
2018:06:21:22:40:56.000,3820.512695
2018:06:21:22:50:56.000,3997.565744
2018:06:21:23:00:56.000,4185.457414
2018:06:21:23:10:56.000,4379.956836
2018:06:21:23:12:19.443,4407.310582
2018:06:22:04:24:43.251,4407.312094
2018:06:22:04:34:43.000,4212.275959
2018:06:22:04:44:43.000,4023.209100
2018:06:22:04:54:43.000,3844.363498
2018:06:22:05:04:43.000,3680.323201
2018:06:22:05:14:43.000,3535.974463
2018:06:22:05:24:43.000,3416.282200
2018:06:22:05:34:43.000,3325.934544
2018:06:22:05:44:43.000,3268.873668
2018:06:22:05:54:43.000,3247.791962
2018:06:22:06:04:43.000,3263.727191
2018:06:22:06:14:43.000,3315.892839
2018:06:22:06:24:43.000,3401.807392
2018:06:22:06:34:43.000,3517.673650
2018:06:22:06:44:43.000,3658.877560
2018:06:22:06:54:43.000,3820.468489
2018:06:22:07:04:43.000,3997.532868
2018:06:22:07:14:43.000,4185.435505
2018:06:22:07:24:43.000,4379.945338
2018:06:22:07:26:06.477,4407.311467
2018:06:22:12:38:30.092,4407.312038
2018:06:22:12:48:30.000,4212.213970
2018:06:22:12:58:30.000,4023.137475
2018:06:22:13:08:30.000,3844.282721
2018:06:22:13:18:30.000,3680.234119
2018:06:22:13:28:30.000,3535.878359
2018:06:22:13:38:30.000,3416.180854
2018:06:22:13:48:30.000,3325.830227
2018:06:22:13:58:30.000,3268.769052
2018:06:22:14:08:30.000,3247.689936
2018:06:22:14:18:30.000,3263.630594
2018:06:22:14:28:30.000,3315.804190
2018:06:22:14:38:30.000,3401.728685
2018:06:22:14:48:30.000,3517.606253
2018:06:22:14:58:30.000,3658.822233
2018:06:22:15:08:30.000,3820.425462
2018:06:22:15:18:30.000,3997.501965
2018:06:22:15:28:30.000,4185.416258
2018:06:22:15:38:30.000,4379.937083
2018:06:22:15:39:53.499,4407.312047
2018:06:22:20:52:16.917,4407.311234
2018:06:22:21:02:16.000,4212.466891
2018:06:22:21:12:16.000,4023.367102
2018:06:22:21:22:16.000,3844.482335
2018:06:22:21:32:16.000,3680.396760
2018:06:22:21:42:16.000,3535.997177
2018:06:22:21:52:16.000,3416.249637
2018:06:22:22:02:16.000,3325.844092
2018:06:22:22:12:16.000,3268.725184
2018:06:22:22:22:16.000,3247.588180
2018:06:22:22:32:16.000,3263.473687
2018:06:22:22:42:16.000,3315.597516
2018:06:22:22:52:16.000,3401.479611
2018:06:22:23:02:16.000,3517.323268
2018:06:22:23:12:16.000,3658.514115
2018:06:22:23:22:16.000,3820.100656
2018:06:22:23:32:16.000,3997.168194
2018:06:22:23:42:16.000,4185.080354
2018:06:22:23:52:16.000,4379.604956
2018:06:22:23:53:40.509,4407.312103
2018:06:23:05:06:03.718,4407.312106
2018:06:23:05:16:03.000,4212.392208
2018:06:23:05:26:03.000,4023.282409
2018:06:23:05:36:03.000,3844.388342
2018:06:23:05:46:03.000,3680.294581
2018:06:23:05:56:03.000,3535.888407
2018:06:23:06:06:03.000,3416.136397
2018:06:23:06:16:03.000,3325.729009
2018:06:23:06:26:03.000,3268.611275
2018:06:23:06:36:03.000,3247.478625
2018:06:23:06:46:03.000,3263.371539
2018:06:23:06:56:03.000,3315.505406
2018:06:23:07:06:03.000,3401.399538
2018:06:23:07:16:03.000,3517.256515
2018:06:23:07:26:03.000,3658.461284
2018:06:23:07:36:03.000,3820.061779
2018:06:23:07:46:03.000,3997.142873
2018:06:23:07:56:03.000,4185.067891
2018:06:23:08:06:03.000,4379.604465
2018:06:23:08:07:27.502,4407.311077
2018:06:23:13:19:50.504,4407.312055
2018:06:23:13:29:50.000,4212.311287
2018:06:23:13:39:50.000,4023.191408
2018:06:23:13:49:50.000,3844.288091
2018:06:23:13:59:50.000,3680.186333
2018:06:23:14:09:50.000,3535.773911
2018:06:23:14:19:50.000,3416.017940
2018:06:23:14:29:50.000,3325.609387
2018:06:23:14:39:50.000,3268.493657
2018:06:23:14:49:50.000,3247.366318
2018:06:23:14:59:50.000,3263.267672
2018:06:23:15:09:50.000,3315.412635
2018:06:23:15:19:50.000,3401.319837
2018:06:23:15:29:50.000,3517.191099
2018:06:23:15:39:50.000,3658.410656
2018:06:23:15:49:50.000,3820.025856
2018:06:23:15:59:50.000,3997.121133
2018:06:23:16:09:50.000,4185.059517
2018:06:23:16:19:50.000,4379.608455
2018:06:23:16:21:14.488,4407.312035
2018:06:23:21:33:37.273,4407.311629
2018:06:23:21:43:37.000,4212.224257
2018:06:23:21:53:37.000,4023.094305
2018:06:23:22:03:37.000,3844.181869
2018:06:23:22:13:37.000,3680.072384
2018:06:23:22:23:37.000,3535.654138
2018:06:23:22:33:37.000,3415.894794
2018:06:23:22:43:37.000,3325.485821
2018:06:23:22:53:37.000,3268.372981
2018:06:23:23:03:37.000,3247.251943
2018:06:23:23:13:37.000,3263.162789
2018:06:23:23:23:37.000,3315.319907
2018:06:23:23:33:37.000,3401.241193
2018:06:23:23:43:37.000,3517.127669
2018:06:23:23:53:37.000,3658.362834
2018:06:24:00:03:37.000,3819.993432
2018:06:24:00:13:37.000,3997.103459
2018:06:24:00:23:37.000,4185.055650
2018:06:24:00:33:37.000,4379.617277
2018:06:24:00:35:01.456,4407.312086
2018:06:24:05:47:24.025,4407.310658
2018:06:24:05:57:24.000,4212.131282
2018:06:24:06:07:24.000,4022.991343
2018:06:24:06:17:24.000,3844.069997
2018:06:24:06:27:24.000,3679.953135
2018:06:24:06:37:24.000,3535.529569
2018:06:24:06:47:24.000,3415.767509
2018:06:24:06:57:24.000,3325.358922
2018:06:24:07:07:24.000,3268.249907
2018:06:24:07:17:24.000,3247.136195
2018:06:24:07:27:24.000,3263.057596
2018:06:24:07:37:24.000,3315.227919
2018:06:24:07:47:24.000,3401.164278
2018:06:24:07:57:24.000,3517.066858
2018:06:24:08:07:24.000,3658.318397
2018:06:24:08:17:24.000,3819.965028
2018:06:24:08:27:24.000,3997.090305
2018:06:24:08:37:24.000,4185.056678
2018:06:24:08:47:24.000,4379.631250
2018:06:24:08:48:48.404,4407.310737
2018:06:24:14:01:10.752,4407.312078
2018:06:24:14:11:10.000,4212.353959
2018:06:24:14:21:10.000,4023.190764
2018:06:24:14:31:10.000,3844.240052
2018:06:24:14:41:10.000,3680.087555
2018:06:24:14:51:10.000,3535.622264
2018:06:24:15:01:10.000,3415.813066
2018:06:24:15:11:10.000,3325.353241
2018:06:24:15:21:10.000,3268.190865
2018:06:24:15:31:10.000,3247.024163
2018:06:24:15:41:10.000,3262.895608
2018:06:24:15:51:10.000,3315.021390
2018:06:24:16:01:10.000,3400.920362
2018:06:24:16:11:10.000,3516.793632
2018:06:24:16:21:10.000,3658.024094
2018:06:24:16:31:10.000,3819.657480
2018:06:24:16:41:10.000,3996.776604
2018:06:24:16:51:10.000,4184.743039
2018:06:24:17:01:10.000,4379.323006
2018:06:24:17:02:35.343,4407.311742
2018:06:24:22:14:57.467,4407.312033
2018:06:24:22:24:57.000,4212.249748
2018:06:24:22:34:57.000,4023.076956
2018:06:24:22:44:57.000,3844.117980
2018:06:24:22:54:57.000,3679.959031
2018:06:24:23:04:57.000,3535.489635
2018:06:24:23:14:57.000,3415.679229
2018:06:24:23:24:57.000,3325.221562
2018:06:24:23:34:57.000,3268.064993
2018:06:24:23:44:57.000,3246.907726
2018:06:24:23:54:57.000,3262.791858
2018:06:25:00:04:57.000,3314.932895
2018:06:25:00:14:57.000,3400.848817
2018:06:25:00:24:57.000,3516.739827
2018:06:25:00:34:57.000,3657.988026
2018:06:25:00:44:57.000,3819.638521
2018:06:25:00:54:57.000,3996.773695
2018:06:25:01:04:57.000,4184.754852
2018:06:25:01:14:57.000,4379.348069
2018:06:25:01:16:22.262,4407.312062
2018:06:25:06:28:44.168,4407.310968
2018:06:25:06:38:44.000,4212.140293
2018:06:25:06:48:44.000,4022.958208
2018:06:25:06:58:44.000,3843.991402
2018:06:25:07:08:44.000,3679.826569
2018:06:25:07:18:44.000,3535.353779
2018:06:25:07:28:44.000,3415.543007
2018:06:25:07:38:44.000,3325.088459
2018:06:25:07:48:44.000,3267.938738
2018:06:25:07:58:44.000,3246.791982
2018:06:25:08:08:44.000,3262.689861
2018:06:25:08:18:44.000,3314.847144
2018:06:25:08:28:44.000,3400.780894
2018:06:25:08:38:44.000,3516.690385
2018:06:25:08:48:44.000,3657.956908
2018:06:25:08:58:44.000,3819.624948
2018:06:25:09:08:44.000,3996.776465
2018:06:25:09:18:44.000,4184.772506
2018:06:25:09:28:44.000,4379.379020
2018:06:25:09:30:09.158,4407.310554
2018:06:25:14:42:30.847,4407.312099
2018:06:25:14:52:30.000,4212.347348
2018:06:25:15:02:30.000,4023.142924
2018:06:25:15:12:30.000,3844.148049
2018:06:25:15:22:30.000,3679.949286
2018:06:25:15:32:30.000,3535.436890
2018:06:25:15:42:30.000,3415.581497
2018:06:25:15:52:30.000,3325.078567
2018:06:25:16:02:30.000,3267.878586
2018:06:25:16:12:30.000,3246.682046
2018:06:25:16:22:30.000,3262.533120
2018:06:25:16:32:30.000,3314.648808
2018:06:25:16:42:30.000,3400.547784
2018:06:25:16:52:30.000,3516.430164
2018:06:25:17:02:30.000,3657.677360
2018:06:25:17:12:30.000,3819.333453
2018:06:25:17:22:30.000,3996.479688
2018:06:25:17:32:30.000,4184.476277
2018:06:25:17:42:30.000,4379.088327
2018:06:25:17:43:56.042,4407.311366
2018:06:25:22:56:17.515,4407.312042
2018:06:25:23:06:17.000,4212.228332
2018:06:25:23:16:17.000,4023.015426
2018:06:25:23:26:17.000,3844.013784
2018:06:25:23:36:17.000,3679.810466
2018:06:25:23:46:17.000,3535.296264
2018:06:25:23:56:17.000,3415.442334
2018:06:26:00:06:17.000,3324.944542
2018:06:26:00:16:17.000,3267.753546
2018:06:26:00:26:17.000,3246.569673
2018:06:26:00:36:17.000,3262.436562
2018:06:26:00:46:17.000,3314.570373
2018:06:26:00:56:17.000,3400.488787
2018:06:26:01:06:17.000,3516.390947
2018:06:26:01:16:17.000,3657.657442
2018:06:26:01:26:17.000,3819.331740
2018:06:26:01:36:17.000,3996.494688
2018:06:26:01:46:17.000,4184.506274
2018:06:26:01:56:17.000,4379.131509
2018:06:26:01:57:42.908,4407.312042
2018:06:26:07:10:04.170,4407.311367
2018:06:26:07:20:04.000,4212.105034
2018:06:26:07:30:04.000,4022.884151
2018:06:26:07:40:04.000,3843.876369
2018:06:26:07:50:04.000,3679.669247
2018:06:26:08:00:04.000,3535.154112
2018:06:26:08:10:04.000,3415.302623
2018:06:26:08:20:04.000,3324.811025
2018:06:26:08:30:04.000,3267.630103
2018:06:26:08:40:04.000,3246.459969
2018:06:26:08:50:04.000,3262.343671
2018:06:26:09:00:04.000,3314.496483
2018:06:26:09:10:04.000,3400.435061
2018:06:26:09:20:04.000,3516.357555
2018:06:26:09:30:04.000,3657.643729
2018:06:26:09:40:04.000,3819.336452
2018:06:26:09:50:04.000,3996.516187
2018:06:26:10:00:04.000,4184.542718
2018:06:26:10:10:04.000,4379.180979
2018:06:26:10:11:29.752,4407.312100
2018:06:26:15:23:50.812,4407.310554
2018:06:26:15:33:50.000,4212.299348
2018:06:26:15:43:50.000,4023.057629
2018:06:26:15:53:50.000,3844.023653
2018:06:26:16:03:50.000,3679.784851
2018:06:26:16:13:50.000,3535.232718
2018:06:26:16:23:50.000,3415.339526
2018:06:26:16:33:50.000,3324.802689
2018:06:26:16:43:50.000,3267.574750
2018:06:26:16:53:50.000,3246.358019
2018:06:26:17:03:50.000,3262.197888
2018:06:26:17:13:50.000,3314.311717
2018:06:26:17:23:50.000,3400.217676
2018:06:26:17:33:50.000,3516.114704
2018:06:26:17:43:50.000,3657.382686
2018:06:26:17:53:50.000,3819.064115
2018:06:26:18:03:50.000,3996.238790
2018:06:26:18:13:50.000,4184.265714
2018:06:26:18:23:50.000,4378.909036
2018:06:26:18:25:16.573,4407.310974
2018:06:26:23:37:37.435,4407.312062
2018:06:26:23:47:37.000,4212.168632
2018:06:26:23:57:37.000,4022.920112
2018:06:27:00:07:37.000,3843.881410
2018:06:27:00:17:37.000,3679.640453
2018:06:27:00:27:37.000,3535.089252
2018:06:27:00:37:37.000,3415.200544
2018:06:27:00:47:37.000,3324.672054
2018:06:27:00:57:37.000,3267.456362
2018:06:27:01:07:37.000,3246.255457
2018:06:27:01:17:37.000,3262.114031
2018:06:27:01:27:37.000,3314.248469
2018:06:27:01:37:37.000,3400.175857
2018:06:27:01:47:37.000,3516.094120
2018:06:27:01:57:37.000,3657.382328
2018:06:27:02:07:37.000,3819.082400
2018:06:27:02:17:37.000,3996.273796
2018:06:27:02:27:37.000,4184.315354
2018:06:27:02:37:37.000,4378.971191
2018:06:27:02:39:03.382,4407.312033
2018:06:27:07:51:24.052,4407.311754
2018:06:27:08:01:24.000,4212.034802
2018:06:27:08:11:24.000,4022.780149
2018:06:27:08:21:24.000,3843.737502
2018:06:27:08:31:24.000,3679.495281
2018:06:27:08:41:24.000,3534.945998
2018:06:27:08:51:24.000,3415.062831
2018:06:27:09:01:24.000,3324.543779
2018:06:27:09:11:24.000,3267.341413
2018:06:27:09:21:24.000,3246.157342
2018:06:27:09:31:24.000,3262.035508
2018:06:27:09:41:24.000,3314.191279
2018:06:27:09:51:24.000,3400.140631
2018:06:27:10:01:24.000,3516.080473
2018:06:27:10:11:24.000,3657.389065
2018:06:27:10:21:24.000,3819.107779
2018:06:27:10:31:24.000,3996.315752
2018:06:27:10:41:24.000,4184.371687
2018:06:27:10:51:24.000,4379.039688
2018:06:27:10:52:50.169,4407.312079
2018:06:27:16:05:10.662,4407.310746
2018:06:27:16:15:10.000,4212.219851
2018:06:27:16:25:10.000,4022.946364
2018:06:27:16:35:10.000,3843.879860
2018:06:27:16:45:10.000,3679.608617
2018:06:27:16:55:10.000,3535.025279
2018:06:27:17:05:10.000,3415.103563
2018:06:27:17:15:10.000,3324.542527
2018:06:27:17:25:10.000,3267.296353
2018:06:27:17:35:10.000,3246.068687
2018:06:27:17:45:10.000,3261.905656
2018:06:27:17:55:10.000,3314.024595
2018:06:27:18:05:10.000,3399.942921
2018:06:27:18:15:10.000,3515.858317
2018:06:27:18:25:10.000,3657.149193
2018:06:27:18:35:10.000,3818.856603
2018:06:27:18:45:10.000,3996.059092
2018:06:27:18:55:10.000,4184.114651
2018:06:27:19:05:10.000,4378.786666
2018:06:27:19:06:36.933,4407.310663
2018:06:28:00:18:57.255,4407.312086
2018:06:28:00:28:57.000,4212.081077
2018:06:28:00:38:57.000,4022.802925
2018:06:28:00:48:57.000,3843.734156
2018:06:28:00:58:57.000,3679.463523
2018:06:28:01:08:57.000,3534.884140
2018:06:28:01:18:57.000,3414.970108
2018:06:28:01:28:57.000,3324.420680
2018:06:28:01:38:57.000,3267.189925
2018:06:28:01:48:57.000,3245.981002
2018:06:28:01:58:57.000,3261.839186
2018:06:28:02:08:57.000,3313.980719
2018:06:28:02:18:57.000,3399.921873
2018:06:28:02:28:57.000,3515.859314
2018:06:28:02:38:57.000,3657.170675
2018:06:28:02:48:57.000,3818.896506
2018:06:28:02:58:57.000,3996.115083
2018:06:28:03:08:57.000,4184.184316
2018:06:28:03:18:57.000,4378.867621
2018:06:28:03:20:23.685,4407.311642
2018:06:28:08:32:43.845,4407.312035
2018:06:28:08:42:43.000,4212.262089
2018:06:28:08:52:43.000,4022.966655
2018:06:28:09:02:43.000,3843.875780
2018:06:28:09:12:43.000,3679.578055
2018:06:28:09:22:43.000,3534.966688
2018:06:28:09:32:43.000,3415.016258
2018:06:28:09:42:43.000,3324.426993
2018:06:28:09:52:43.000,3267.154469
2018:06:28:10:02:43.000,3245.903773
2018:06:28:10:12:43.000,3261.722266
2018:06:28:10:22:43.000,3313.828090
2018:06:28:10:32:43.000,3399.738929
2018:06:28:10:42:43.000,3515.652234
2018:06:28:10:52:43.000,3656.945823
2018:06:28:11:02:43.000,3818.659981
2018:06:28:11:12:43.000,3995.872449
2018:06:28:11:22:43.000,4183.940477
2018:06:28:11:32:43.000,4378.626811
2018:06:28:11:34:10.417,4407.312055
2018:06:28:16:46:30.432,4407.311102
2018:06:28:16:56:30.000,4212.120127
2018:06:28:17:06:30.000,4022.821647
2018:06:28:17:16:30.000,3843.730310
2018:06:28:17:26:30.000,3679.435162
2018:06:28:17:36:30.000,3534.829838
2018:06:28:17:46:30.000,3414.889239
2018:06:28:17:56:30.000,3324.313698
2018:06:28:18:06:30.000,3267.058575
2018:06:28:18:16:30.000,3245.828359
2018:06:28:18:26:30.000,3261.669466
2018:06:28:18:36:30.000,3313.798883
2018:06:28:18:46:30.000,3399.733128
2018:06:28:18:56:30.000,3515.668647
2018:06:28:19:06:30.000,3656.982528
2018:06:28:19:16:30.000,3818.714604
2018:06:28:19:26:30.000,3995.942413
2018:06:28:19:36:30.000,4184.023174
2018:06:28:19:46:30.000,4378.719715
2018:06:28:19:47:57.130,4407.312106
2018:06:29:01:00:17.007,4407.312104
2018:06:29:01:10:17.000,4211.977241
2018:06:29:01:20:17.000,4022.676568
2018:06:29:01:30:17.000,3843.585706
2018:06:29:01:40:17.000,3679.294141
2018:06:29:01:50:17.000,3534.695912
2018:06:29:02:00:17.000,3414.766204
2018:06:29:02:10:17.000,3324.205414
2018:06:29:02:20:17.000,3266.968629
2018:06:29:02:30:17.000,3245.759689
2018:06:29:02:40:17.000,3261.624019
2018:06:29:02:50:17.000,3313.777425
2018:06:29:03:00:17.000,3399.735252
2018:06:29:03:10:17.000,3515.692959
2018:06:29:03:20:17.000,3657.026924
2018:06:29:03:30:17.000,3818.776567
2018:06:29:03:40:17.000,3996.019250
2018:06:29:03:50:17.000,4184.112192
2018:06:29:04:00:17.000,4378.818327
2018:06:29:04:01:43.824,4407.311244
2018:06:29:09:14:03.582,4407.312048
2018:06:29:09:24:03.000,4212.155519
2018:06:29:09:34:03.000,4022.840116
2018:06:29:09:44:03.000,3843.729946
2018:06:29:09:54:03.000,3679.414294
2018:06:29:10:04:03.000,3534.787219
2018:06:29:10:14:03.000,3414.824280
2018:06:29:10:24:03.000,3324.226712
2018:06:29:10:34:03.000,3266.950951
2018:06:29:10:44:03.000,3245.702604
2018:06:29:10:54:03.000,3261.529054
2018:06:29:11:04:03.000,3313.647928
2018:06:29:11:14:03.000,3399.575968
2018:06:29:11:24:03.000,3515.509455
2018:06:29:11:34:03.000,3656.825034
2018:06:29:11:44:03.000,3818.561953
2018:06:29:11:54:03.000,3995.797133
2018:06:29:12:04:03.000,4183.887223
2018:06:29:12:14:03.000,4378.594556
2018:06:29:12:15:30.506,4407.312038
2018:06:29:17:27:50.156,4407.311512
2018:06:29:17:37:50.000,4212.012131
2018:06:29:17:47:50.000,4022.696297
2018:06:29:17:57:50.000,3843.588509
2018:06:29:18:07:50.000,3679.278457
2018:06:29:18:17:50.000,3534.660551
2018:06:29:18:27:50.000,3414.710563
2018:06:29:18:37:50.000,3324.129693
2018:06:29:18:47:50.000,3266.874003
2018:06:29:18:57:50.000,3245.648346
2018:06:29:19:07:50.000,3261.499035
2018:06:29:19:17:50.000,3313.642473
2018:06:29:19:27:50.000,3399.594230
2018:06:29:19:37:50.000,3515.549637
2018:06:29:19:47:50.000,3656.884690
2018:06:29:19:57:50.000,3818.638289
2018:06:29:20:07:50.000,3995.887249
2018:06:29:20:17:50.000,4183.988278
2018:06:29:20:27:50.000,4378.703863
2018:06:29:20:29:17.170,4407.312094
2018:06:30:01:41:36.730,4407.310595
2018:06:30:01:51:36.000,4212.190815
2018:06:30:02:01:36.000,4022.862043
2018:06:30:02:11:36.000,3843.736868
2018:06:30:02:21:36.000,3679.404739
2018:06:30:02:31:36.000,3534.760034
2018:06:30:02:41:36.000,3414.778822
2018:06:30:02:51:36.000,3324.163044
2018:06:30:03:01:36.000,3266.870005
2018:06:30:03:11:36.000,3245.606229
2018:06:30:03:21:36.000,3261.419912
2018:06:30:03:31:36.000,3313.529242
2018:06:30:03:41:36.000,3399.451194
2018:06:30:03:51:36.000,3515.381968
2018:06:30:04:01:36.000,3656.697889
2018:06:30:04:11:36.000,3818.437759
2018:06:30:04:21:36.000,3995.678019
2018:06:30:04:31:36.000,4183.774867
2018:06:30:04:41:36.000,4378.490238
2018:06:30:04:43:03.816,4407.310860
2018:06:30:09:55:23.296,4407.312071
2018:06:30:10:05:23.000,4212.048680
2018:06:30:10:15:23.000,4022.721284
2018:06:30:10:25:23.000,3843.600408
2018:06:30:10:35:23.000,3679.275868
2018:06:30:10:45:23.000,3534.642338
2018:06:30:10:55:23.000,3414.676018
2018:06:30:11:05:23.000,3324.078722
2018:06:30:11:15:23.000,3266.807275
2018:06:30:11:25:23.000,3245.567352
2018:06:30:11:35:23.000,3261.406011
2018:06:30:11:45:23.000,3313.540190
2018:06:30:11:55:23.000,3399.485705
2018:06:30:12:05:23.000,3515.437855
2018:06:30:12:15:23.000,3656.772385
2018:06:30:12:25:23.000,3818.527826
2018:06:30:12:35:23.000,3995.780581
2018:06:30:12:45:23.000,4183.886966
2018:06:30:12:55:23.000,4378.609119
2018:06:30:12:56:50.455,4407.311873
2018:06:30:18:09:09.869,4407.311872
2018:06:30:18:19:09.000,4212.229484
2018:06:30:18:29:09.000,4022.890964
2018:06:30:18:39:09.000,3843.754609
2018:06:30:18:49:09.000,3679.409955
2018:06:30:18:59:09.000,3534.751580
2018:06:30:19:09:09.000,3414.755904
2018:06:30:19:19:09.000,3324.125386
2018:06:30:19:29:09.000,3266.817993
2018:06:30:19:39:09.000,3245.540979
2018:06:30:19:49:09.000,3261.343222
2018:06:30:19:59:09.000,3313.443427
2018:06:30:20:09:09.000,3399.358838
2018:06:30:20:19:09.000,3515.285675
2018:06:30:20:29:09.000,3656.600089
2018:06:30:20:39:09.000,3818.340587
2018:06:30:20:49:09.000,3995.583272
2018:06:30:20:59:09.000,4183.684006
2018:06:30:21:09:09.000,4378.404424
2018:06:30:21:10:37.079,4407.312071
2018:07:01:02:22:56.446,4407.310859
2018:07:01:02:32:56.000,4212.090277
2018:07:01:02:42:56.000,4022.754938
2018:07:01:02:52:56.000,3843.624766
2018:07:01:03:02:56.000,3679.289620
2018:07:01:03:12:56.000,3534.644310
2018:07:01:03:22:56.000,3414.665310
2018:07:01:03:32:56.000,3324.054855
2018:07:01:03:42:56.000,3266.770334
2018:07:01:03:52:56.000,3245.518065
2018:07:01:04:02:56.000,3261.345735
2018:07:01:04:12:56.000,3313.470783
2018:07:01:04:22:56.000,3399.409325
2018:07:01:04:32:56.000,3515.356739
2018:07:01:04:42:56.000,3656.688673
2018:07:01:04:52:56.000,3818.443441
2018:07:01:05:02:56.000,3995.697180
2018:07:01:05:12:56.000,4183.805927
2018:07:01:05:22:56.000,4378.531568
2018:07:01:05:24:23.685,4407.310596
2018:07:01:10:36:43.021,4407.312094
2018:07:01:10:46:43.000,4211.953129
2018:07:01:10:56:43.000,4022.621862
2018:07:01:11:06:43.000,3843.498791
2018:07:01:11:16:43.000,3679.174074
2018:07:01:11:26:43.000,3534.542722
2018:07:01:11:36:43.000,3414.581221
2018:07:01:11:46:43.000,3323.991536
2018:07:01:11:56:43.000,3266.730430
2018:07:01:12:06:43.000,3245.503250
2018:07:01:12:16:43.000,3261.356463
2018:07:01:12:26:43.000,3313.506244
2018:07:01:12:36:43.000,3399.467600
2018:07:01:12:46:43.000,3515.435101
2018:07:01:12:56:43.000,3656.783933
2018:07:01:13:06:43.000,3818.552259
2018:07:01:13:16:43.000,3995.816282
2018:07:01:13:26:43.000,4183.932245
2018:07:01:13:36:43.000,4378.662304
2018:07:01:13:38:10.289,4407.311515
2018:07:01:18:50:29.604,4407.312038
2018:07:01:19:00:29.000,4212.140091
2018:07:01:19:10:29.000,4022.800362
2018:07:01:19:20:29.000,3843.664553
2018:07:01:19:30:29.000,3679.322470
2018:07:01:19:40:29.000,3534.668937
2018:07:01:19:50:29.000,3414.680535
2018:07:01:20:00:29.000,3324.059737
2018:07:01:20:10:29.000,3266.764307
2018:07:01:20:20:29.000,3245.501054
2018:07:01:20:30:29.000,3261.318200
2018:07:01:20:40:29.000,3313.433681
2018:07:01:20:50:29.000,3399.363989
2018:07:01:21:00:29.000,3515.304720
2018:07:01:21:10:29.000,3656.631584
2018:07:01:21:20:29.000,3818.382840
2018:07:01:21:30:29.000,3995.634495
2018:07:01:21:40:29.000,4183.742428
2018:07:01:21:50:29.000,4378.468353
2018:07:01:21:51:56.882,4407.312048
2018:07:02:03:04:16.196,4407.311247
2018:07:02:03:14:16.000,4212.008146
2018:07:02:03:24:16.000,4022.674217
2018:07:02:03:34:16.000,3843.547260
2018:07:02:03:44:16.000,3679.217336
2018:07:02:03:54:16.000,3534.579404
2018:07:02:04:04:16.000,3414.609978
2018:07:02:04:14:16.000,3324.011171
2018:07:02:04:24:16.000,3266.740034
2018:07:02:04:34:16.000,3245.502333
