"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:17:13:10:53.288,2018:05:17:14:53:02.604,6129.316
2018:05:17:21:24:42.726,2018:05:17:23:06:48.854,6126.129
2018:05:18:05:38:32.130,2018:05:18:07:20:35.329,6123.199
2018:05:18:13:52:21.482,2018:05:18:15:34:22.017,6120.535
2018:05:18:22:06:10.770,2018:05:18:23:48:08.928,6118.158
2018:05:19:06:19:59.984,2018:05:19:08:01:56.061,6116.077
2018:05:19:14:33:49.095,2018:05:19:16:15:43.401,6114.305
2018:05:19:22:47:38.106,2018:05:20:00:29:30.953,6112.847
2018:05:20:07:01:26.992,2018:05:20:08:43:18.707,6111.715
2018:05:20:15:15:15.741,2018:05:20:16:57:06.653,6110.912
2018:05:20:23:29:04.354,2018:05:21:01:10:54.787,6110.433
2018:05:21:07:42:52.808,2018:05:21:09:24:43.095,6110.287
2018:05:21:15:56:41.102,2018:05:21:17:38:31.572,6110.470
2018:05:22:00:10:29.220,2018:05:22:01:52:20.193,6110.973
2018:05:22:08:24:17.163,2018:05:22:10:06:08.958,6111.795
2018:05:22:16:38:04.926,2018:05:22:18:19:57.853,6112.927
2018:05:23:00:51:52.494,2018:05:23:02:33:46.852,6114.358
2018:05:23:09:05:39.879,2018:05:23:10:47:35.954,6116.075
2018:05:23:17:19:27.067,2018:05:23:19:01:25.136,6118.069
2018:05:24:01:33:14.057,2018:05:24:03:15:14.382,6120.324
2018:05:24:09:47:00.862,2018:05:24:11:29:03.681,6122.819
2018:05:24:18:00:47.473,2018:05:24:19:42:53.012,6125.539
2018:05:25:02:14:33.894,2018:05:25:03:56:42.365,6128.471
2018:05:25:10:28:20.127,2018:05:25:12:10:31.712,6131.585
2018:05:25:18:42:06.182,2018:05:25:20:24:21.050,6134.868
2018:05:26:02:55:52.069,2018:05:26:04:38:10.361,6138.292
2018:05:26:11:09:37.781,2018:05:26:12:51:59.620,6141.839
2018:05:26:19:23:23.342,2018:05:26:21:05:48.827,6145.485
